datetime,city,pm25,pm10,no2,co,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature,humidity,wind_speed,precipitation
2020-01-22 18:00:00,Victoria - Kolkata,62.42,86.71,53.9,0.8,31.23,9.51,193,36,0.94,0,17.2,53,4.4,8.5
2020-01-23 00:00:00,Victoria - Kolkata,48.91,60.07,39.04,0.68,21.83,8.23,93,48,0.75,1,30.6,53,2.6,10.0
2020-01-23 06:00:00,Victoria - Kolkata,78.13,104.69,56.89,0.79,19.28,9.99,192,36,0.53,0,20.9,69,5.7,5.4
2020-01-23 12:00:00,Victoria - Kolkata,59.05,85.25,51.95,0.71,26.64,9.18,130,44,0.85,0,34.0,58,8.3,9.6
2020-01-23 18:00:00,Victoria - Kolkata,70.35,104.22,58.14,0.84,22.95,4.44,184,37,0.6,0,31.4,89,9.5,3.5
2020-01-24 00:00:00,Victoria - Kolkata,53.65,84.39,35.78,0.64,17.5,12.0,88,49,0.76,0,15.4,74,4.4,7.5
2020-01-24 06:00:00,Victoria - Kolkata,79.38,110.57,51.21,0.79,24.26,13.64,181,38,0.44,0,18.9,73,11.1,6.7
2020-01-24 12:00:00,Victoria - Kolkata,77.85,108.31,50.85,0.82,34.59,9.54,153,41,0.85,0,30.0,50,3.1,5.9
2020-01-24 18:00:00,Victoria - Kolkata,67.38,111.7,65.66,0.85,27.37,11.17,182,38,0.32,0,22.9,56,9.0,7.0
2020-01-25 00:00:00,Victoria - Kolkata,61.87,89.11,44.07,0.74,17.24,11.53,81,50,0.79,0,17.9,64,9.4,0.2
2020-01-25 06:00:00,Victoria - Kolkata,86.43,152.69,58.58,0.86,29.81,10.03,187,37,0.41,0,16.6,69,10.9,0.9
2020-01-25 12:00:00,Victoria - Kolkata,97.85,136.74,47.79,0.76,25.79,15.17,147,42,0.51,0,16.0,81,6.8,1.2
2020-01-25 18:00:00,Victoria - Kolkata,79.99,112.22,68.69,0.99,29.64,5.99,195,36,0.56,0,23.5,62,10.0,9.0
2020-01-26 00:00:00,Victoria - Kolkata,81.57,123.06,46.08,0.69,27.18,7.74,79,50,0.49,0,15.5,58,1.2,1.8
2020-01-26 06:00:00,Victoria - Kolkata,110.96,166.06,57.35,0.83,31.13,18.68,197,36,0.41,0,17.7,49,3.3,4.3
2020-01-26 12:00:00,Victoria - Kolkata,105.9,150.51,54.28,0.77,23.56,5.72,148,42,0.28,0,15.4,60,2.2,3.1
2020-01-26 18:00:00,Victoria - Kolkata,103.21,144.79,59.12,0.88,29.15,6.9,191,37,0.8,0,29.9,82,4.2,8.3
2020-01-27 00:00:00,Victoria - Kolkata,85.76,136.45,37.74,0.61,27.54,5.21,94,48,0.31,0,20.5,59,2.7,2.0
2020-01-27 06:00:00,Victoria - Kolkata,87.76,137.83,54.1,0.95,20.09,10.25,186,37,0.75,0,32.4,56,11.0,9.7
2020-01-27 12:00:00,Victoria - Kolkata,74.5,110.77,45.67,0.75,27.48,12.76,143,42,0.88,0,20.4,55,9.1,6.2
2020-01-27 18:00:00,Victoria - Kolkata,82.69,117.67,57.09,0.88,23.66,9.72,178,38,0.47,0,33.1,71,6.8,2.8
2020-01-28 00:00:00,Victoria - Kolkata,65.75,96.0,36.83,0.65,27.53,6.36,85,49,0.34,0,17.9,47,8.1,2.4
2020-01-28 06:00:00,Victoria - Kolkata,91.94,129.05,53.77,0.86,24.24,5.83,177,38,0.82,0,15.9,70,3.7,7.0
2020-01-28 12:00:00,Victoria - Kolkata,90.19,131.92,47.82,0.77,24.47,12.55,148,42,0.24,0,31.1,43,8.9,1.0
2020-01-28 18:00:00,Victoria - Kolkata,84.97,121.45,61.04,0.85,20.41,4.44,175,39,0.33,0,23.2,52,6.6,4.8
2020-01-29 00:00:00,Victoria - Kolkata,68.07,104.62,44.03,0.69,16.18,14.01,96,48,0.48,0,18.4,84,1.2,7.9
2020-01-29 06:00:00,Victoria - Kolkata,95.73,151.18,65.52,0.87,16.33,15.25,197,36,0.52,0,23.1,79,1.9,7.1
2020-01-29 12:00:00,Victoria - Kolkata,98.31,156.57,56.37,0.83,18.5,13.29,144,42,0.23,0,19.8,47,6.7,2.6
2020-01-29 18:00:00,Victoria - Kolkata,81.47,112.07,62.05,0.85,22.15,5.02,183,38,0.63,0,26.2,81,5.5,9.0
2020-01-30 00:00:00,Victoria - Kolkata,60.77,87.6,42.19,0.7,18.26,12.52,88,49,0.21,0,22.9,72,11.6,1.8
2020-01-30 06:00:00,Victoria - Kolkata,97.36,146.92,57.91,0.88,23.14,11.31,190,37,0.69,0,26.8,44,1.9,7.0
2020-01-30 12:00:00,Victoria - Kolkata,94.12,147.02,53.55,0.8,26.07,8.85,138,43,0.94,0,19.9,59,4.8,2.1
2020-01-30 18:00:00,Victoria - Kolkata,92.06,126.54,56.64,0.88,19.25,5.61,174,39,0.44,0,25.1,62,8.4,0.9
2020-01-31 00:00:00,Victoria - Kolkata,72.41,94.62,33.47,0.71,18.41,12.36,91,49,0.25,0,25.9,42,1.5,8.1
2020-01-31 06:00:00,Victoria - Kolkata,101.86,135.06,64.84,0.88,23.27,5.02,184,37,0.49,0,30.7,79,1.9,8.7
2020-01-31 12:00:00,Victoria - Kolkata,88.85,132.4,56.44,0.76,17.28,14.81,134,43,0.46,0,17.9,48,1.9,8.0
2020-01-31 18:00:00,Victoria - Kolkata,93.98,143.71,59.55,0.89,26.79,6.15,197,36,0.74,0,26.4,59,8.8,0.8
2020-02-01 00:00:00,Victoria - Kolkata,72.45,109.3,43.36,0.72,23.27,5.18,92,48,0.44,0,29.4,59,3.1,3.1
2020-02-01 06:00:00,Victoria - Kolkata,75.57,119.26,60.67,0.77,24.13,10.93,187,37,0.77,0,17.7,71,11.0,6.6
2020-02-01 12:00:00,Victoria - Kolkata,67.97,88.39,42.43,0.72,17.18,11.05,145,42,0.83,0,18.1,73,3.8,8.2
2020-02-01 18:00:00,Victoria - Kolkata,55.72,87.21,58.51,0.86,25.12,11.18,178,38,0.43,0,31.5,57,8.1,7.3
2020-02-02 00:00:00,Victoria - Kolkata,44.14,70.34,36.32,0.66,27.95,8.4,85,49,0.86,1,30.5,78,2.5,6.5
2020-02-02 06:00:00,Victoria - Kolkata,59.78,99.86,46.37,0.89,23.58,15.1,172,39,0.22,0,22.6,81,1.2,9.9
2020-02-02 12:00:00,Victoria - Kolkata,61.25,84.36,52.16,0.78,24.19,9.1,145,42,0.75,0,31.9,65,1.8,6.7
2020-02-02 18:00:00,Victoria - Kolkata,69.82,97.83,59.49,0.75,25.44,13.69,177,38,0.89,0,28.3,78,2.7,1.2
2020-02-03 00:00:00,Victoria - Kolkata,59.91,95.4,35.8,0.67,18.29,4.92,84,49,0.24,0,30.5,77,1.8,2.9
2020-02-03 06:00:00,Victoria - Kolkata,76.81,119.15,51.75,0.84,18.05,8.81,180,38,0.68,0,28.8,66,3.6,6.8
2020-02-03 12:00:00,Victoria - Kolkata,51.06,75.5,44.47,0.75,32.91,14.82,156,41,0.52,0,24.1,51,10.4,8.1
2020-02-03 18:00:00,Victoria - Kolkata,57.14,81.39,49.79,0.82,23.74,10.94,172,39,0.28,0,17.1,43,3.5,6.0
2020-02-04 00:00:00,Victoria - Kolkata,46.06,57.48,34.24,0.73,26.68,4.64,77,50,0.55,0,18.5,79,4.9,4.8
2020-02-04 06:00:00,Victoria - Kolkata,62.51,82.64,66.82,0.88,21.93,14.64,190,37,0.26,0,28.4,65,11.8,4.4
2020-02-04 12:00:00,Victoria - Kolkata,54.22,87.87,47.54,0.78,26.25,12.16,140,43,0.91,1,28.8,49,9.7,3.8
2020-02-04 18:00:00,Victoria - Kolkata,57.57,86.27,52.03,0.88,27.98,8.16,187,37,0.2,0,16.7,83,10.9,2.2
2020-02-05 00:00:00,Victoria - Kolkata,32.88,58.92,33.27,0.77,19.96,7.35,84,49,0.84,0,20.2,79,8.1,5.7
2020-02-05 06:00:00,Victoria - Kolkata,52.3,75.53,46.53,0.85,22.97,6.88,176,38,0.25,0,30.7,70,9.4,3.9
2020-02-05 12:00:00,Victoria - Kolkata,56.66,82.88,50.87,0.74,19.37,7.15,147,42,0.57,0,16.4,87,5.9,1.6
2020-02-05 18:00:00,Victoria - Kolkata,50.52,83.27,59.49,0.78,18.81,11.84,192,36,0.8,0,22.9,46,7.7,6.8
2020-02-06 00:00:00,Victoria - Kolkata,30.61,49.24,44.38,0.68,23.62,7.01,97,48,0.77,0,26.0,47,6.4,8.8
2020-02-06 06:00:00,Victoria - Kolkata,48.96,66.94,57.91,0.9,11.91,14.65,188,37,0.38,0,23.4,71,7.6,8.4
2020-02-06 12:00:00,Victoria - Kolkata,49.68,70.69,48.4,0.79,18.41,8.79,147,42,0.51,0,15.6,58,1.8,7.6
2020-02-06 18:00:00,Victoria - Kolkata,49.67,85.28,63.44,0.78,22.96,11.93,178,38,0.8,0,31.0,50,10.2,2.3
2020-02-07 00:00:00,Victoria - Kolkata,37.18,50.14,42.04,0.68,16.04,6.55,98,48,0.72,0,19.8,59,1.9,7.2
2020-02-07 06:00:00,Victoria - Kolkata,57.57,93.88,56.07,0.8,22.33,8.57,173,39,0.31,0,15.3,66,11.2,1.8
2020-02-07 12:00:00,Victoria - Kolkata,50.8,97.39,53.94,0.79,21.96,7.74,131,44,0.64,0,34.6,78,11.2,1.4
2020-02-07 18:00:00,Victoria - Kolkata,47.4,70.0,57.75,0.95,25.42,15.08,188,37,0.64,1,31.9,56,9.4,9.1
2020-02-08 00:00:00,Victoria - Kolkata,39.2,63.61,45.89,0.69,14.78,10.1,78,50,0.79,0,21.3,65,2.9,4.6
2020-02-08 06:00:00,Victoria - Kolkata,66.17,91.18,59.56,0.91,17.93,9.43,173,39,0.78,0,20.6,81,10.7,1.2
2020-02-08 12:00:00,Victoria - Kolkata,47.3,74.95,38.39,0.77,29.93,9.57,134,43,0.51,0,26.6,50,10.4,7.4
2020-02-08 18:00:00,Victoria - Kolkata,40.85,64.86,58.56,0.87,22.0,8.26,194,36,0.94,0,15.7,48,6.2,9.7
2020-02-09 00:00:00,Victoria - Kolkata,23.37,27.82,30.62,0.66,18.79,13.54,75,51,0.89,0,25.5,48,4.0,8.4
2020-02-09 06:00:00,Victoria - Kolkata,54.35,72.84,52.1,0.81,24.65,7.8,170,39,0.37,0,22.7,44,8.1,2.5
2020-02-09 12:00:00,Victoria - Kolkata,58.03,78.2,52.99,0.71,27.41,8.54,135,43,0.29,0,35.0,72,5.7,4.8
2020-02-09 18:00:00,Victoria - Kolkata,57.04,86.21,59.88,0.83,16.83,12.03,190,37,0.87,0,15.7,52,3.3,5.3
2020-02-10 00:00:00,Victoria - Kolkata,48.36,58.09,38.03,0.64,19.93,11.8,82,50,0.27,0,27.7,83,8.7,0.7
2020-02-10 06:00:00,Victoria - Kolkata,72.66,103.48,56.05,0.85,24.81,5.1,197,36,0.33,0,23.4,53,2.8,8.2
2020-02-10 12:00:00,Victoria - Kolkata,54.82,85.75,46.63,0.72,33.99,9.06,143,42,0.56,0,34.5,42,3.7,7.6
2020-02-10 18:00:00,Victoria - Kolkata,57.16,81.7,51.6,0.86,23.85,9.79,170,39,0.93,1,21.1,57,7.7,2.5
2020-02-11 00:00:00,Victoria - Kolkata,42.24,48.4,38.0,0.66,19.33,4.6,97,48,0.82,0,33.1,56,10.4,1.8
2020-02-11 06:00:00,Victoria - Kolkata,62.38,84.54,59.93,0.83,17.04,6.83,179,38,0.32,0,34.4,68,8.3,3.6
2020-02-11 12:00:00,Victoria - Kolkata,68.73,114.61,57.88,0.78,24.97,13.06,147,42,0.24,0,30.6,53,5.5,0.2
2020-02-11 18:00:00,Victoria - Kolkata,69.66,113.19,59.32,1.0,25.5,7.43,175,39,0.27,0,26.5,54,11.1,1.4
2020-02-12 00:00:00,Victoria - Kolkata,58.01,77.78,37.59,0.73,29.14,9.64,77,50,0.38,1,19.5,53,2.3,3.9
2020-02-12 06:00:00,Victoria - Kolkata,72.32,103.34,53.14,0.84,12.04,4.98,199,36,0.37,0,27.0,78,6.9,7.8
2020-02-12 12:00:00,Victoria - Kolkata,61.78,97.1,44.59,0.75,26.16,4.82,143,42,0.49,0,30.7,71,8.8,4.3
2020-02-12 18:00:00,Victoria - Kolkata,44.61,66.87,51.44,0.9,23.49,7.91,170,39,0.42,0,34.5,73,9.5,5.6
2020-02-13 00:00:00,Victoria - Kolkata,19.8,21.72,38.5,0.67,22.1,6.86,71,51,0.91,0,30.4,66,9.5,5.6
2020-02-13 06:00:00,Victoria - Kolkata,47.9,80.5,58.53,0.89,26.41,14.48,184,37,0.73,0,34.0,70,8.9,6.7
2020-02-13 12:00:00,Victoria - Kolkata,66.48,106.67,57.27,0.75,15.32,13.38,155,41,0.4,0,24.9,67,3.9,1.3
2020-02-13 18:00:00,Victoria - Kolkata,64.45,102.6,54.9,0.83,23.18,9.45,176,38,0.64,0,16.5,41,6.2,5.1
2020-02-14 00:00:00,Victoria - Kolkata,49.0,80.91,32.33,0.67,26.74,12.1,77,50,0.88,0,34.7,72,2.5,5.9
2020-02-14 06:00:00,Victoria - Kolkata,68.94,118.6,59.96,0.81,21.06,13.53,174,39,0.89,0,20.1,64,8.7,2.5
2020-02-14 12:00:00,Victoria - Kolkata,72.92,114.8,37.8,0.81,21.34,8.68,131,44,0.22,0,25.0,43,4.5,0.5
2020-02-14 18:00:00,Victoria - Kolkata,48.18,73.2,56.62,0.79,32.15,10.91,171,39,0.47,0,31.4,84,6.3,9.5
2020-02-15 00:00:00,Victoria - Kolkata,37.79,58.48,34.0,0.72,25.99,4.57,76,50,0.37,0,27.7,73,9.1,0.5
2020-02-15 06:00:00,Victoria - Kolkata,56.65,86.57,52.93,0.87,25.01,10.04,178,38,0.76,0,16.2,55,3.4,9.6
2020-02-15 12:00:00,Victoria - Kolkata,59.84,89.75,45.06,0.79,17.48,11.32,144,42,0.67,0,32.8,41,1.5,7.8
2020-02-15 18:00:00,Victoria - Kolkata,60.57,102.02,47.82,0.87,19.87,12.52,184,37,0.78,0,27.2,61,2.2,7.5
2020-02-16 00:00:00,Victoria - Kolkata,36.06,39.66,34.9,0.73,23.15,11.53,98,48,0.25,0,33.5,47,6.8,7.0
2020-02-16 06:00:00,Victoria - Kolkata,68.85,116.32,52.84,0.91,20.71,13.15,187,37,0.4,0,24.2,57,6.9,3.1
2020-02-16 12:00:00,Victoria - Kolkata,58.68,73.29,55.43,0.81,19.02,11.09,150,42,0.31,0,23.4,76,3.9,7.0
2020-02-16 18:00:00,Victoria - Kolkata,51.28,74.92,63.37,0.9,18.44,13.51,191,37,0.77,0,22.1,83,4.7,8.1
2020-02-17 00:00:00,Victoria - Kolkata,32.78,51.54,34.8,0.63,20.33,7.87,98,48,0.72,0,26.0,71,7.0,6.9
2020-02-17 06:00:00,Victoria - Kolkata,78.6,117.44,55.82,0.88,24.84,15.83,196,36,0.8,0,31.6,81,1.3,5.4
2020-02-17 12:00:00,Victoria - Kolkata,74.76,113.96,37.61,0.67,19.46,10.51,127,44,0.32,0,27.3,46,9.7,0.4
2020-02-17 18:00:00,Victoria - Kolkata,79.3,121.3,60.33,0.88,27.25,13.92,198,36,0.6,0,25.6,74,2.2,5.3
