location_id,location_name,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,owner_name,provider,co,no2,pm25,pm10,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),precipitation (mm),weather_code (wmo code)
6978,"Royapuram, Chennai - TNPCB",2020-01-03T11:45:00Z,2020-01-03T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.12,14.49,48.05,33.34,49.66,69.41,156,37,0.66,0,26.7,80,14.5,26.4,7.2,149,7.2,17,990.9,0.1,0
6978,"Royapuram, Chennai - TNPCB",2020-01-03T17:45:00Z,2020-01-03T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.26,17.3,45.49,56.3,67.82,79.58,109,42,0.38,0,20.9,80,11.2,18.3,5.7,358,4.2,91,1018.7,2.0,3
6978,"Royapuram, Chennai - TNPCB",2020-01-03T23:45:00Z,2020-01-04T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.43,28.83,40.48,102.82,56.47,28.4,107,45,0.84,0,30.5,88,10.7,23.8,1.3,280,6.2,30,1006.5,0.3,51
6978,"Royapuram, Chennai - TNPCB",2020-01-04T05:45:00Z,2020-01-04T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.23,37.77,108.8,28.93,40.31,31.28,128,39,0.61,0,19.1,74,19.8,26.7,4.3,35,4.9,32,1023.5,3.2,3
6978,"Royapuram, Chennai - TNPCB",2020-01-04T11:45:00Z,2020-01-04T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.36,55.31,83.85,70.43,45.56,71.07,159,38,0.98,0,29.8,44,18.4,31.9,3.0,68,5.8,26,1004.6,1.5,95
6978,"Royapuram, Chennai - TNPCB",2020-01-04T17:45:00Z,2020-01-04T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.05,72.7,48.09,80.68,58.02,51.1,136,39,0.28,0,21.1,59,21.2,34.3,1.6,170,8.9,76,1014.8,5.6,51
6978,"Royapuram, Chennai - TNPCB",2020-01-04T23:45:00Z,2020-01-05T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.5,71.06,70.93,92.33,33.02,91.87,99,43,0.55,0,24.6,68,15.9,18.7,4.6,195,13.4,4,1024.1,4.5,61
6978,"Royapuram, Chennai - TNPCB",2020-01-05T05:45:00Z,2020-01-05T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.64,30.03,49.93,79.54,51.26,70.97,152,38,0.38,0,17.2,87,24.5,27.8,7.1,261,9.4,32,1024.5,2.7,45
6978,"Royapuram, Chennai - TNPCB",2020-01-05T11:45:00Z,2020-01-05T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.95,32.79,27.19,70.73,68.4,70.88,135,37,0.44,0,18.4,78,19.0,33.7,9.9,68,6.5,37,1016.2,1.4,1
6978,"Royapuram, Chennai - TNPCB",2020-01-05T17:45:00Z,2020-01-05T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.96,42.93,77.01,21.26,14.62,85.56,98,46,0.76,0,33.3,76,21.4,30.4,6.8,0,12.9,70,1011.3,1.2,3
6978,"Royapuram, Chennai - TNPCB",2020-01-05T23:45:00Z,2020-01-06T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.05,54.3,33.87,26.58,15.78,114.97,113,45,0.24,0,15.4,74,24.3,17.6,1.0,233,9.3,58,1009.9,7.8,0
6978,"Royapuram, Chennai - TNPCB",2020-01-06T05:45:00Z,2020-01-06T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.25,64.46,117.12,89.42,55.63,23.14,140,41,0.36,0,26.1,42,12.7,24.6,6.9,268,14.5,27,999.5,8.6,0
6978,"Royapuram, Chennai - TNPCB",2020-01-06T11:45:00Z,2020-01-06T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.94,50.82,98.78,99.07,28.6,78.58,144,38,0.45,0,16.5,66,19.9,22.6,1.9,82,3.8,48,1003.5,0.5,95
6978,"Royapuram, Chennai - TNPCB",2020-01-06T17:45:00Z,2020-01-06T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.95,34.69,23.93,24.91,28.35,111.31,113,40,0.62,1,22.4,85,13.9,24.8,3.4,167,13.7,83,1001.4,9.5,0
6978,"Royapuram, Chennai - TNPCB",2020-01-06T23:45:00Z,2020-01-07T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.58,34.93,70.57,104.04,11.55,38.41,106,45,0.94,0,31.4,51,11.4,27.7,5.9,309,13.5,19,997.3,0.1,3
6978,"Royapuram, Chennai - TNPCB",2020-01-07T05:45:00Z,2020-01-07T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.97,49.5,77.11,89.29,18.57,74.82,156,35,0.19,0,33.9,86,20.7,16.9,8.7,264,11.3,1,1009.4,8.1,80
6978,"Royapuram, Chennai - TNPCB",2020-01-07T11:45:00Z,2020-01-07T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.41,26.62,56.95,59.47,27.44,84.36,158,36,0.38,0,17.3,61,16.0,31.3,4.3,60,10.2,83,1024.6,8.0,1
6978,"Royapuram, Chennai - TNPCB",2020-01-07T17:45:00Z,2020-01-07T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.33,33.94,107.64,82.02,31.82,80.2,112,45,0.6,0,17.6,41,11.4,25.1,9.4,163,3.6,11,992.2,9.1,45
6978,"Royapuram, Chennai - TNPCB",2020-01-07T23:45:00Z,2020-01-08T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.39,31.99,102.02,97.65,15.72,27.39,97,42,0.76,0,23.0,46,21.5,18.3,8.0,122,7.4,69,1024.3,5.0,0
6978,"Royapuram, Chennai - TNPCB",2020-01-08T05:45:00Z,2020-01-08T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.42,18.69,117.72,32.9,35.95,116.5,123,41,0.59,0,18.9,50,19.3,31.9,7.0,63,10.9,3,996.6,2.9,1
6978,"Royapuram, Chennai - TNPCB",2020-01-08T11:45:00Z,2020-01-08T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.73,59.26,95.42,117.2,79.82,22.01,141,39,0.22,0,28.2,70,23.8,24.8,8.7,129,12.0,4,1023.7,8.9,95
6978,"Royapuram, Chennai - TNPCB",2020-01-08T17:45:00Z,2020-01-08T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.5,12.4,44.68,51.6,57.1,56.88,109,43,0.64,0,15.2,71,24.0,18.8,4.7,292,2.0,68,1010.6,6.7,95
6978,"Royapuram, Chennai - TNPCB",2020-01-08T23:45:00Z,2020-01-09T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.95,32.12,34.77,79.59,41.72,102.8,83,45,0.95,0,27.3,53,21.2,20.9,1.5,212,3.0,48,1001.7,3.6,0
6978,"Royapuram, Chennai - TNPCB",2020-01-09T05:45:00Z,2020-01-09T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.59,25.58,35.24,105.26,56.7,37.63,153,37,0.36,0,21.9,65,22.0,30.4,3.3,238,13.4,8,992.2,6.1,61
6978,"Royapuram, Chennai - TNPCB",2020-01-09T11:45:00Z,2020-01-09T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.31,75.78,60.29,97.3,50.33,66.06,130,41,0.79,0,29.0,41,15.4,34.4,8.1,252,8.9,96,1009.0,8.2,1
6978,"Royapuram, Chennai - TNPCB",2020-01-09T17:45:00Z,2020-01-09T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.38,20.55,98.18,118.01,58.45,50.25,99,45,0.76,0,23.9,60,24.0,34.8,5.2,54,7.1,75,1010.7,4.3,0
6978,"Royapuram, Chennai - TNPCB",2020-01-09T23:45:00Z,2020-01-10T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.46,13.99,118.43,83.52,71.84,117.77,114,44,0.43,0,17.6,56,14.4,15.0,9.1,140,13.9,87,994.2,1.7,3
6978,"Royapuram, Chennai - TNPCB",2020-01-10T05:45:00Z,2020-01-10T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.58,40.7,77.88,85.59,31.33,30.81,161,37,0.19,0,18.7,62,21.3,33.5,7.0,272,1.1,28,992.1,8.5,1
6978,"Royapuram, Chennai - TNPCB",2020-01-10T11:45:00Z,2020-01-10T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.43,31.2,49.88,60.12,31.07,88.55,147,34,0.58,1,16.6,68,22.9,22.2,3.2,127,8.7,81,1009.2,4.1,61
6978,"Royapuram, Chennai - TNPCB",2020-01-10T17:45:00Z,2020-01-10T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.55,73.89,113.12,105.75,29.84,20.22,121,39,0.26,1,21.9,65,21.1,18.3,5.9,95,3.4,60,1006.2,7.5,1
6978,"Royapuram, Chennai - TNPCB",2020-01-10T23:45:00Z,2020-01-11T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.28,12.21,109.76,39.47,30.76,67.05,99,46,0.91,0,24.0,55,23.3,21.1,3.2,328,10.4,99,990.3,3.3,51
6978,"Royapuram, Chennai - TNPCB",2020-01-11T05:45:00Z,2020-01-11T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.27,62.67,61.78,51.07,53.67,34.16,158,38,0.63,0,28.1,53,13.7,30.7,1.3,313,7.2,61,990.8,8.1,1
6978,"Royapuram, Chennai - TNPCB",2020-01-11T11:45:00Z,2020-01-11T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.7,18.41,91.19,29.36,74.71,48.9,135,41,0.76,0,28.7,72,25.0,27.2,3.6,261,6.8,11,1000.2,1.9,0
6978,"Royapuram, Chennai - TNPCB",2020-01-11T17:45:00Z,2020-01-11T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.13,76.11,30.03,72.21,67.47,45.25,116,39,0.81,0,30.0,84,13.8,29.2,9.5,84,13.3,43,990.9,2.0,61
6978,"Royapuram, Chennai - TNPCB",2020-01-11T23:45:00Z,2020-01-12T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.79,48.19,59.36,76.86,11.28,112.18,84,45,0.79,0,19.9,62,12.5,29.3,3.1,150,14.5,26,1021.1,7.6,1
6978,"Royapuram, Chennai - TNPCB",2020-01-12T05:45:00Z,2020-01-12T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.31,74.54,55.12,48.89,25.32,80.61,143,36,0.24,0,32.3,60,17.0,28.8,3.6,130,2.0,79,1007.3,6.0,61
6978,"Royapuram, Chennai - TNPCB",2020-01-12T11:45:00Z,2020-01-12T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.0,13.71,33.27,92.58,49.37,35.49,129,37,0.18,0,16.0,42,20.8,30.7,4.2,172,12.1,36,991.3,3.3,95
6978,"Royapuram, Chennai - TNPCB",2020-01-12T17:45:00Z,2020-01-12T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.66,73.32,105.04,26.63,20.61,20.05,111,43,0.47,0,15.0,55,10.5,33.6,9.5,109,6.6,36,1001.8,4.3,51
6978,"Royapuram, Chennai - TNPCB",2020-01-12T23:45:00Z,2020-01-13T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.15,75.34,65.72,73.41,12.04,106.99,107,42,0.77,0,32.0,66,19.8,19.4,2.5,349,13.5,81,1015.3,8.9,95
6978,"Royapuram, Chennai - TNPCB",2020-01-13T05:45:00Z,2020-01-13T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.24,29.02,84.71,62.48,33.71,74.66,134,36,0.96,0,20.9,56,14.4,28.9,2.0,320,6.8,87,1022.1,0.7,1
6978,"Royapuram, Chennai - TNPCB",2020-01-13T11:45:00Z,2020-01-13T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.07,56.96,47.64,46.5,78.54,65.0,139,40,0.45,1,29.8,82,10.8,33.5,5.6,96,12.6,14,996.3,8.5,1
6978,"Royapuram, Chennai - TNPCB",2020-01-13T17:45:00Z,2020-01-13T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.18,15.3,81.21,99.13,17.31,76.45,137,40,0.47,0,25.4,79,21.1,24.5,4.4,1,12.7,11,1002.7,5.0,80
6978,"Royapuram, Chennai - TNPCB",2020-01-13T23:45:00Z,2020-01-14T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.24,39.88,35.03,37.29,67.88,35.01,104,45,0.91,1,17.7,69,20.6,31.4,4.1,339,9.0,56,1001.8,2.4,95
6978,"Royapuram, Chennai - TNPCB",2020-01-14T05:45:00Z,2020-01-14T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.68,70.09,62.57,30.29,35.77,94.24,145,40,0.24,0,18.4,50,20.1,24.3,1.8,284,13.5,48,1025.0,1.0,80
6978,"Royapuram, Chennai - TNPCB",2020-01-14T11:45:00Z,2020-01-14T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.35,24.78,74.34,63.8,32.53,26.92,125,42,0.7,0,26.2,56,12.6,33.5,1.8,86,8.2,82,993.6,4.7,51
6978,"Royapuram, Chennai - TNPCB",2020-01-14T17:45:00Z,2020-01-14T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.09,40.94,60.08,118.78,55.18,75.07,106,45,0.86,0,18.5,66,16.6,28.5,1.8,254,2.9,87,1014.3,3.1,3
6978,"Royapuram, Chennai - TNPCB",2020-01-14T23:45:00Z,2020-01-15T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.53,31.29,67.88,43.65,67.84,52.59,113,45,0.5,0,23.2,82,24.3,24.8,1.9,71,8.7,74,1008.1,7.3,95
6978,"Royapuram, Chennai - TNPCB",2020-01-15T05:45:00Z,2020-01-15T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.95,33.25,86.16,70.8,35.72,39.37,127,38,0.26,0,28.0,73,21.3,32.7,6.3,4,10.8,24,1017.3,0.6,80
6978,"Royapuram, Chennai - TNPCB",2020-01-15T11:45:00Z,2020-01-15T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.42,14.84,56.84,93.07,41.46,104.44,147,39,0.84,0,18.4,80,15.0,16.5,9.0,323,7.9,23,1021.6,1.2,51
6978,"Royapuram, Chennai - TNPCB",2020-01-15T17:45:00Z,2020-01-15T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.74,12.87,71.63,89.45,65.66,108.68,99,42,0.89,1,28.9,70,18.4,21.3,3.4,196,1.1,53,1014.1,0.9,1
6978,"Royapuram, Chennai - TNPCB",2020-01-15T23:45:00Z,2020-01-16T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.79,66.95,70.39,42.29,48.66,91.99,100,45,0.87,0,15.8,72,12.3,31.7,3.4,130,1.8,9,1003.4,8.6,3
6978,"Royapuram, Chennai - TNPCB",2020-01-16T05:45:00Z,2020-01-16T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.96,60.93,31.89,27.0,61.59,57.39,152,36,0.36,0,21.3,53,24.2,17.9,5.2,185,13.4,36,1009.1,6.5,2
6978,"Royapuram, Chennai - TNPCB",2020-01-16T11:45:00Z,2020-01-16T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.31,70.8,115.74,31.28,13.99,80.8,133,42,0.69,0,24.7,87,21.2,22.2,6.0,10,10.8,38,1023.7,9.0,3
6978,"Royapuram, Chennai - TNPCB",2020-01-16T17:45:00Z,2020-01-16T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.29,63.43,91.41,100.64,49.44,70.79,108,41,0.37,0,29.5,85,10.8,18.5,4.1,165,3.1,37,1014.2,2.2,0
6978,"Royapuram, Chennai - TNPCB",2020-01-16T23:45:00Z,2020-01-17T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.29,32.1,81.76,76.47,68.97,20.46,98,44,0.23,0,17.8,53,21.8,18.5,9.8,344,11.8,81,995.7,5.3,1
6978,"Royapuram, Chennai - TNPCB",2020-01-17T05:45:00Z,2020-01-17T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.32,12.95,114.98,27.56,32.92,85.06,127,39,0.24,0,21.5,84,18.0,25.7,4.8,253,9.6,32,1007.0,6.6,45
6978,"Royapuram, Chennai - TNPCB",2020-01-17T11:45:00Z,2020-01-17T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.31,31.05,107.65,23.68,43.36,114.43,132,42,0.43,0,34.1,78,23.4,20.0,9.0,105,5.5,32,1022.1,0.1,45
6978,"Royapuram, Chennai - TNPCB",2020-01-17T17:45:00Z,2020-01-17T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.39,62.85,91.77,69.38,22.07,100.16,111,45,0.6,0,29.9,49,20.8,16.9,4.5,154,2.3,17,1006.0,6.0,1
6978,"Royapuram, Chennai - TNPCB",2020-01-17T23:45:00Z,2020-01-18T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.05,64.48,20.88,72.91,58.32,62.81,114,41,0.79,0,17.1,84,20.4,22.7,1.1,347,12.2,56,1012.9,4.3,51
6978,"Royapuram, Chennai - TNPCB",2020-01-18T05:45:00Z,2020-01-18T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.54,26.63,101.52,98.01,44.33,52.48,129,41,0.73,0,34.3,81,15.3,16.2,1.2,82,9.4,98,1022.8,2.4,3
6978,"Royapuram, Chennai - TNPCB",2020-01-18T11:45:00Z,2020-01-18T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.44,37.54,21.89,38.26,39.11,100.99,128,37,0.38,0,22.6,47,22.3,20.5,6.0,12,6.6,34,1000.5,0.1,0
6978,"Royapuram, Chennai - TNPCB",2020-01-18T17:45:00Z,2020-01-18T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.23,75.71,37.83,54.28,73.55,51.96,110,45,0.83,0,24.0,83,17.1,27.8,5.3,294,1.3,35,991.5,1.3,0
6978,"Royapuram, Chennai - TNPCB",2020-01-18T23:45:00Z,2020-01-19T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.6,49.34,108.71,26.83,15.13,34.64,103,46,0.46,0,24.8,62,17.2,22.0,2.9,82,7.5,33,1016.4,7.5,95
6978,"Royapuram, Chennai - TNPCB",2020-01-19T05:45:00Z,2020-01-19T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.4,26.09,27.24,113.42,16.82,27.11,133,40,0.56,0,33.3,54,19.7,23.2,7.3,238,5.8,11,1021.5,5.2,95
6978,"Royapuram, Chennai - TNPCB",2020-01-19T11:45:00Z,2020-01-19T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.96,32.69,111.75,46.6,11.84,34.56,143,39,0.21,0,17.1,65,23.1,21.1,1.9,15,4.3,56,990.4,0.5,1
6978,"Royapuram, Chennai - TNPCB",2020-01-19T17:45:00Z,2020-01-19T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.6,50.27,98.58,48.56,69.28,94.44,117,42,0.42,0,27.1,47,24.9,29.8,2.2,103,5.8,45,1003.3,6.7,2
6978,"Royapuram, Chennai - TNPCB",2020-01-19T23:45:00Z,2020-01-20T05:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.42,53.64,115.33,57.81,38.42,40.75,110,43,0.66,0,21.1,59,22.4,23.7,2.8,345,13.8,86,1012.1,0.4,3
6978,"Royapuram, Chennai - TNPCB",2020-01-20T05:45:00Z,2020-01-20T11:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,0.52,18.53,74.71,119.05,67.85,59.19,146,36,0.17,0,30.1,52,20.2,16.5,5.0,359,15.0,95,1001.1,9.4,45
6978,"Royapuram, Chennai - TNPCB",2020-01-20T11:45:00Z,2020-01-20T17:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.45,39.63,89.95,50.59,55.15,70.87,142,37,0.65,0,21.1,70,17.8,30.6,9.0,19,2.7,96,990.8,3.8,80
6978,"Royapuram, Chennai - TNPCB",2020-01-20T17:45:00Z,2020-01-20T23:30:00+05:30,Asia/Kolkata,13.1173,80.2939,IN,Tamil Nadu Pollution Control Board,CPCB,1.06,39.01,48.54,74.42,53.46,81.38,124,43,0.63,0,22.5,61,14.9,26.0,8.7,102,9.1,37,1001.4,1.8,2
