datetime,city,pm25,pm10,no2,co,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature,humidity,wind_speed,precipitation
2020-01-05 00:00:00,Royapuram - Chennai,56.78,63.23,31.18,0.67,15.75,16.07,86,49,0.38,0,20.7,58,3.8,1.1
2020-01-05 06:00:00,Royapuram - Chennai,73.2,98.31,58.55,0.7,16.89,11.36,169,39,0.43,0,31.8,43,7.0,6.0
2020-01-05 12:00:00,Royapuram - Chennai,60.09,94.02,39.63,0.87,22.42,12.52,120,45,0.81,0,22.2,84,10.3,2.6
2020-01-05 18:00:00,Royapuram - Chennai,58.28,95.08,55.01,0.86,17.79,7.67,178,38,0.44,0,19.4,76,2.3,5.8
2020-01-06 00:00:00,Royapuram - Chennai,44.61,69.29,23.92,0.61,27.65,8.93,78,50,0.59,0,19.9,70,6.6,3.2
2020-01-06 06:00:00,Royapuram - Chennai,68.6,113.64,65.51,0.9,24.74,6.95,188,37,0.84,1,31.2,61,1.1,8.9
2020-01-06 12:00:00,Royapuram - Chennai,53.07,93.11,54.28,0.8,28.98,10.0,143,42,0.73,0,24.9,51,11.7,5.2
2020-01-06 18:00:00,Royapuram - Chennai,37.23,56.96,59.55,0.94,22.63,10.29,171,39,0.71,0,17.1,77,11.1,7.8
2020-01-07 00:00:00,Royapuram - Chennai,18.04,20.1,37.57,0.6,16.39,14.35,91,49,0.62,1,18.5,76,10.0,5.5
2020-01-07 06:00:00,Royapuram - Chennai,65.76,86.54,65.5,0.77,27.89,13.32,174,39,0.33,0,27.2,41,2.0,4.3
2020-01-07 12:00:00,Royapuram - Chennai,56.19,84.88,40.43,0.81,26.84,6.52,124,45,0.27,0,20.5,47,3.0,9.6
2020-01-07 18:00:00,Royapuram - Chennai,51.94,68.79,54.39,0.87,26.96,12.35,180,38,0.61,0,23.7,70,10.0,2.4
2020-01-08 00:00:00,Royapuram - Chennai,29.02,52.36,42.97,0.66,25.42,12.89,85,49,0.46,0,23.0,65,11.4,3.3
2020-01-08 06:00:00,Royapuram - Chennai,56.17,74.35,57.19,0.88,19.8,6.69,182,38,0.51,0,19.8,64,5.5,5.8
2020-01-08 12:00:00,Royapuram - Chennai,51.9,65.77,43.6,0.79,30.53,13.2,134,43,0.31,0,20.5,66,11.5,3.6
2020-01-08 18:00:00,Royapuram - Chennai,52.62,85.67,52.22,0.91,11.95,6.49,181,38,0.27,0,17.9,80,9.0,2.1
2020-01-09 00:00:00,Royapuram - Chennai,22.81,33.79,27.18,0.63,11.19,11.88,67,51,0.21,0,34.9,84,11.7,9.6
2020-01-09 06:00:00,Royapuram - Chennai,61.44,91.57,52.01,0.74,29.5,10.25,163,40,0.77,1,25.0,86,6.9,3.1
2020-01-09 12:00:00,Royapuram - Chennai,51.97,67.81,42.72,0.81,19.31,9.75,121,45,0.2,0,31.8,72,2.6,8.8
2020-01-09 18:00:00,Royapuram - Chennai,47.41,81.54,48.64,0.76,17.59,12.5,167,39,0.72,0,25.7,88,7.8,6.3
2020-01-10 00:00:00,Royapuram - Chennai,53.53,84.69,32.7,0.77,22.08,12.26,92,48,0.88,0,32.3,73,1.4,2.2
2020-01-10 06:00:00,Royapuram - Chennai,89.77,136.7,54.44,0.85,16.08,7.87,183,38,0.87,0,23.2,74,3.3,0.0
2020-01-10 12:00:00,Royapuram - Chennai,74.09,96.73,41.57,0.85,23.55,10.11,126,44,0.56,0,19.3,45,8.1,4.9
2020-01-10 18:00:00,Royapuram - Chennai,60.52,104.88,54.39,0.78,18.08,7.44,166,40,0.66,0,18.5,46,6.0,5.2
2020-01-11 00:00:00,Royapuram - Chennai,23.92,34.05,25.93,0.68,18.49,11.85,71,51,0.84,0,16.9,68,8.6,9.1
2020-01-11 06:00:00,Royapuram - Chennai,75.42,112.86,50.67,0.84,19.29,11.24,164,40,0.34,0,31.6,77,4.1,0.5
2020-01-11 12:00:00,Royapuram - Chennai,52.81,77.33,46.59,0.83,25.28,3.29,123,45,0.75,0,30.0,86,8.2,8.4
2020-01-11 18:00:00,Royapuram - Chennai,60.87,85.66,49.9,0.85,14.68,10.86,168,39,0.34,0,30.4,82,2.0,6.3
2020-01-12 00:00:00,Royapuram - Chennai,62.48,93.35,36.8,0.67,18.52,7.03,84,49,0.3,0,29.1,83,2.5,0.7
2020-01-12 06:00:00,Royapuram - Chennai,88.55,142.54,50.3,0.93,16.45,11.9,162,40,0.68,0,33.3,72,1.6,4.2
2020-01-12 12:00:00,Royapuram - Chennai,65.56,101.04,54.6,0.76,17.35,12.13,149,42,0.85,0,19.3,53,3.7,9.6
2020-01-12 18:00:00,Royapuram - Chennai,74.29,113.64,51.49,0.87,24.37,13.05,181,38,0.51,0,34.2,85,4.6,2.1
2020-01-13 00:00:00,Royapuram - Chennai,55.27,84.98,36.79,0.8,20.0,8.82,88,49,0.91,0,25.8,71,7.3,5.0
2020-01-13 06:00:00,Royapuram - Chennai,71.08,115.23,44.85,0.78,21.57,5.57,165,40,0.94,0,34.5,55,11.9,3.2
2020-01-13 12:00:00,Royapuram - Chennai,76.27,117.47,54.9,0.76,22.69,10.21,149,42,0.7,0,15.2,42,7.3,2.3
2020-01-13 18:00:00,Royapuram - Chennai,65.97,109.01,54.29,0.87,25.09,11.65,184,37,0.63,0,19.1,53,2.3,5.9
2020-01-14 00:00:00,Royapuram - Chennai,33.17,58.4,33.78,0.56,23.93,8.0,74,51,0.45,0,27.4,61,10.7,6.1
2020-01-14 06:00:00,Royapuram - Chennai,61.96,94.17,51.71,0.93,34.8,13.55,161,40,0.68,0,19.1,56,10.9,1.4
2020-01-14 12:00:00,Royapuram - Chennai,70.51,101.02,45.32,0.82,18.4,11.34,139,43,0.55,0,29.2,53,4.4,6.4
2020-01-14 18:00:00,Royapuram - Chennai,61.27,83.09,62.03,0.81,23.19,13.13,175,39,0.23,0,27.8,45,6.6,6.6
2020-01-15 00:00:00,Royapuram - Chennai,45.52,62.25,34.66,0.59,26.07,10.97,67,51,0.83,1,26.9,60,5.4,0.4
2020-01-15 06:00:00,Royapuram - Chennai,68.75,106.12,58.1,0.88,20.55,9.23,185,37,0.7,0,29.7,76,9.1,4.7
2020-01-15 12:00:00,Royapuram - Chennai,77.14,109.08,37.89,0.8,18.79,10.98,146,42,0.65,0,33.3,65,6.7,0.1
2020-01-15 18:00:00,Royapuram - Chennai,69.12,106.68,51.66,0.82,17.23,8.6,166,40,0.6,0,17.1,46,8.3,3.0
2020-01-16 00:00:00,Royapuram - Chennai,53.92,81.88,38.11,0.63,25.8,13.01,92,48,0.28,0,26.9,87,9.9,1.3
2020-01-16 06:00:00,Royapuram - Chennai,73.35,108.73,54.28,0.85,37.05,7.63,165,40,0.27,1,27.8,64,10.8,4.2
2020-01-16 12:00:00,Royapuram - Chennai,84.33,142.11,48.87,0.81,21.12,16.92,141,43,0.73,0,20.2,86,3.0,3.4
2020-01-16 18:00:00,Royapuram - Chennai,57.7,86.79,44.47,0.75,24.23,8.2,162,40,0.85,1,26.7,60,11.0,6.4
2020-01-17 00:00:00,Royapuram - Chennai,39.32,49.31,33.36,0.58,19.95,12.26,68,51,0.23,0,27.2,64,9.3,1.2
2020-01-17 06:00:00,Royapuram - Chennai,46.53,61.57,52.28,0.86,15.67,10.84,165,40,0.84,1,34.1,87,7.9,9.6
2020-01-17 12:00:00,Royapuram - Chennai,56.59,78.56,57.34,0.75,26.04,9.93,138,43,0.89,0,26.4,49,7.3,0.3
2020-01-17 18:00:00,Royapuram - Chennai,59.93,88.49,56.5,0.87,17.04,6.87,187,37,0.59,1,22.9,79,9.1,2.1
2020-01-18 00:00:00,Royapuram - Chennai,27.64,34.87,38.43,0.67,34.16,14.15,89,49,0.72,0,29.2,58,6.6,8.5
2020-01-18 06:00:00,Royapuram - Chennai,58.81,81.58,44.61,0.79,26.61,8.99,173,39,0.76,0,33.9,52,3.0,5.4
2020-01-18 12:00:00,Royapuram - Chennai,49.0,73.82,44.09,0.78,24.73,6.06,139,43,0.74,0,32.6,89,8.4,5.3
2020-01-18 18:00:00,Royapuram - Chennai,56.68,80.67,47.9,0.83,22.46,5.45,186,37,0.27,0,17.0,77,8.4,3.4
2020-01-19 00:00:00,Royapuram - Chennai,52.58,98.45,34.41,0.63,15.77,9.31,90,49,0.4,0,24.0,75,2.2,2.5
2020-01-19 06:00:00,Royapuram - Chennai,69.89,100.57,60.64,0.82,24.05,9.59,171,39,0.43,0,30.3,74,11.2,1.5
2020-01-19 12:00:00,Royapuram - Chennai,73.63,120.03,39.03,0.72,30.53,7.2,123,45,0.55,0,29.5,64,6.5,1.6
2020-01-19 18:00:00,Royapuram - Chennai,74.37,106.65,61.12,0.9,17.33,13.7,182,38,0.6,0,33.1,58,1.3,5.6
2020-01-20 00:00:00,Royapuram - Chennai,27.31,29.34,40.77,0.65,26.32,12.78,87,49,0.57,0,17.8,62,11.8,9.2
2020-01-20 06:00:00,Royapuram - Chennai,66.48,100.44,66.37,0.87,22.32,6.89,189,37,0.78,1,23.7,67,1.6,4.9
2020-01-20 12:00:00,Royapuram - Chennai,57.7,90.12,45.7,0.68,21.15,10.34,124,45,0.35,0,31.7,58,10.2,3.6
2020-01-20 18:00:00,Royapuram - Chennai,48.67,68.02,58.95,0.92,28.67,14.9,175,39,0.93,0,28.2,66,5.3,7.8
2020-01-21 00:00:00,Royapuram - Chennai,26.22,39.24,34.25,0.68,26.09,2.26,79,50,0.89,0,34.1,69,10.5,6.9
2020-01-21 06:00:00,Royapuram - Chennai,43.78,72.22,49.73,0.86,24.79,9.94,168,39,0.34,0,19.0,65,9.6,9.4
2020-01-21 12:00:00,Royapuram - Chennai,42.42,62.57,36.48,0.73,13.3,13.53,123,45,0.86,0,21.9,75,4.4,5.7
2020-01-21 18:00:00,Royapuram - Chennai,30.17,38.82,59.84,0.85,31.49,14.28,172,39,0.73,0,21.3,78,11.7,9.4
2020-01-22 00:00:00,Royapuram - Chennai,26.22,37.57,44.78,0.73,31.05,9.11,79,50,0.31,0,28.9,57,5.0,2.6
2020-01-22 06:00:00,Royapuram - Chennai,47.15,80.4,50.15,0.86,16.14,11.97,179,38,0.37,0,21.6,89,7.9,9.0
2020-01-22 12:00:00,Royapuram - Chennai,35.73,50.68,48.97,0.78,25.46,7.92,127,44,0.42,0,17.4,74,11.5,4.6
2020-01-22 18:00:00,Royapuram - Chennai,59.39,81.43,59.05,0.75,22.92,9.23,174,39,0.87,0,17.4,56,3.3,2.3
2020-01-23 00:00:00,Royapuram - Chennai,43.52,63.92,38.59,0.69,19.73,7.64,78,50,0.37,1,15.9,67,2.0,6.3
2020-01-23 06:00:00,Royapuram - Chennai,76.27,125.0,62.84,0.83,22.69,12.63,184,37,0.48,0,28.5,64,7.0,1.3
2020-01-23 12:00:00,Royapuram - Chennai,62.94,85.27,44.7,0.73,25.62,14.71,120,45,0.72,0,23.1,66,3.2,7.8
2020-01-23 18:00:00,Royapuram - Chennai,52.93,90.74,57.64,0.9,24.26,5.67,181,38,0.89,0,19.1,45,2.2,7.8
2020-01-24 00:00:00,Royapuram - Chennai,22.32,23.17,32.78,0.77,16.33,6.73,89,49,0.81,0,25.9,70,6.3,7.6
2020-01-24 06:00:00,Royapuram - Chennai,47.83,58.68,51.3,0.86,25.6,6.94,186,37,0.36,0,31.6,81,7.1,7.1
2020-01-24 12:00:00,Royapuram - Chennai,47.35,80.51,49.46,0.74,22.2,10.55,131,44,0.49,0,32.0,74,10.9,4.7
2020-01-24 18:00:00,Royapuram - Chennai,56.35,78.96,56.66,0.91,24.04,4.68,187,37,0.23,0,24.7,57,3.1,5.3
2020-01-25 00:00:00,Royapuram - Chennai,44.44,72.38,33.08,0.63,22.41,7.17,86,49,0.52,0,20.0,58,7.7,1.3
2020-01-25 06:00:00,Royapuram - Chennai,64.03,93.94,51.84,0.87,21.67,10.35,186,37,0.48,0,15.8,66,12.0,3.6
2020-01-25 12:00:00,Royapuram - Chennai,59.1,105.74,43.38,0.74,20.53,6.34,121,45,0.51,0,25.6,51,4.4,4.6
2020-01-25 18:00:00,Royapuram - Chennai,74.52,123.73,55.22,0.8,23.67,9.9,182,38,0.45,0,33.2,71,2.6,0.5
2020-01-26 00:00:00,Royapuram - Chennai,62.23,95.55,41.6,0.7,18.96,4.48,87,49,0.22,0,34.0,78,2.0,3.7
2020-01-26 06:00:00,Royapuram - Chennai,70.37,110.0,53.41,0.96,29.19,7.37,172,39,0.75,0,15.9,55,11.4,3.0
2020-01-26 12:00:00,Royapuram - Chennai,59.31,96.99,36.27,0.77,20.62,8.2,146,42,0.88,0,25.7,88,8.7,3.5
2020-01-26 18:00:00,Royapuram - Chennai,57.32,77.49,51.47,0.85,28.96,5.48,164,40,0.71,0,25.4,50,5.2,6.2
2020-01-27 00:00:00,Royapuram - Chennai,34.11,67.67,32.56,0.6,9.31,12.66,69,51,0.26,0,34.5,44,6.3,7.0
2020-01-27 06:00:00,Royapuram - Chennai,60.12,89.9,53.23,0.85,21.22,7.73,165,40,0.57,0,34.7,55,11.2,0.6
2020-01-27 12:00:00,Royapuram - Chennai,57.92,81.41,48.09,0.79,19.32,6.83,140,43,0.85,0,27.3,50,7.7,3.7
2020-01-27 18:00:00,Royapuram - Chennai,44.76,66.52,63.53,0.78,24.01,9.86,177,38,0.37,0,16.1,42,10.3,6.0
2020-01-28 00:00:00,Royapuram - Chennai,48.45,63.23,39.02,0.71,31.58,6.23,92,48,0.63,0,16.3,60,2.8,3.4
2020-01-28 06:00:00,Royapuram - Chennai,70.64,108.29,58.59,0.91,20.39,2.65,189,37,0.53,0,32.3,83,2.2,8.8
2020-01-28 12:00:00,Royapuram - Chennai,79.48,119.49,50.63,0.78,13.45,8.64,149,42,0.49,0,15.7,65,3.5,0.7
2020-01-28 18:00:00,Royapuram - Chennai,62.94,96.79,44.57,0.85,22.32,10.6,182,38,0.63,0,28.8,45,10.5,4.7
2020-01-29 00:00:00,Royapuram - Chennai,22.23,20.0,40.0,0.66,26.92,5.64,78,50,0.28,0,17.3,59,11.7,8.3
2020-01-29 06:00:00,Royapuram - Chennai,70.02,103.15,58.9,0.87,24.87,12.56,176,38,0.63,0,16.7,50,2.5,5.2
2020-01-29 12:00:00,Royapuram - Chennai,67.68,97.04,53.79,0.74,21.65,8.71,121,45,0.89,0,17.5,71,5.0,3.0
2020-01-29 18:00:00,Royapuram - Chennai,45.41,58.38,47.97,0.85,23.69,12.16,174,39,0.86,0,26.3,67,11.4,6.7
2020-01-30 00:00:00,Royapuram - Chennai,33.35,45.45,35.16,0.73,26.29,7.53,95,48,0.32,0,25.7,89,9.6,2.5
2020-01-30 06:00:00,Royapuram - Chennai,70.75,106.34,54.74,0.95,21.09,7.3,172,39,0.77,0,19.7,71,7.2,1.1
2020-01-30 12:00:00,Royapuram - Chennai,53.73,79.94,54.01,0.78,18.61,10.79,139,43,0.93,0,17.5,87,8.0,9.2
2020-01-30 18:00:00,Royapuram - Chennai,46.76,56.43,54.37,0.84,26.72,8.21,161,40,0.91,0,18.9,69,6.4,6.9
2020-01-31 00:00:00,Royapuram - Chennai,33.0,60.93,38.45,0.69,26.36,9.72,80,50,0.63,0,24.0,60,5.7,7.4
2020-01-31 06:00:00,Royapuram - Chennai,62.44,94.23,65.98,0.86,18.57,8.83,188,37,0.5,0,15.3,66,2.1,8.5
2020-01-31 12:00:00,Royapuram - Chennai,54.41,82.86,53.2,0.83,28.08,5.22,146,42,0.49,0,30.4,63,10.9,6.6
2020-01-31 18:00:00,Royapuram - Chennai,55.37,80.56,56.74,0.78,26.25,7.7,173,39,0.7,0,23.0,67,11.5,5.0
2020-02-01 00:00:00,Royapuram - Chennai,31.01,39.29,41.89,0.7,28.89,14.7,76,50,0.27,0,27.6,86,11.2,0.6
2020-02-01 06:00:00,Royapuram - Chennai,53.02,79.11,52.72,0.92,18.41,9.58,177,38,0.36,0,26.2,61,4.7,4.7
2020-02-01 12:00:00,Royapuram - Chennai,39.85,57.83,55.3,0.8,20.22,9.1,145,42,0.58,0,27.3,71,7.3,5.8
2020-02-01 18:00:00,Royapuram - Chennai,40.44,71.97,54.67,0.86,17.14,16.77,174,39,0.85,0,26.9,85,1.2,4.1
2020-02-02 00:00:00,Royapuram - Chennai,30.28,48.6,35.59,0.74,15.24,10.45,82,50,0.25,1,27.5,62,3.5,5.8
2020-02-02 06:00:00,Royapuram - Chennai,45.12,67.9,54.4,0.85,27.82,6.09,167,39,0.84,0,23.4,41,7.6,6.9
2020-02-02 12:00:00,Royapuram - Chennai,35.98,52.5,54.88,0.81,25.71,8.02,149,42,0.35,0,23.9,65,9.2,4.1
2020-02-02 18:00:00,Royapuram - Chennai,35.42,50.86,49.56,0.85,20.51,6.68,173,39,0.62,0,19.9,57,4.9,8.2
2020-02-03 00:00:00,Royapuram - Chennai,24.54,40.17,40.91,0.63,17.13,8.94,87,49,0.43,0,28.6,82,7.4,1.9
2020-02-03 06:00:00,Royapuram - Chennai,59.89,85.5,55.31,0.8,18.33,11.45,160,40,0.8,0,26.3,80,2.5,0.4
2020-02-03 12:00:00,Royapuram - Chennai,46.33,69.55,51.11,0.75,25.67,11.62,149,42,0.2,0,31.5,69,3.9,8.6
2020-02-03 18:00:00,Royapuram - Chennai,49.2,65.36,57.52,0.81,17.84,14.27,160,40,0.32,0,26.7,80,8.8,0.4
2020-02-04 00:00:00,Royapuram - Chennai,35.2,58.65,32.9,0.77,20.42,5.99,77,50,0.78,0,16.4,62,7.6,1.7
2020-02-04 06:00:00,Royapuram - Chennai,43.21,73.76,56.27,0.79,18.13,11.75,175,39,0.65,0,24.4,70,11.7,3.6
2020-02-04 12:00:00,Royapuram - Chennai,40.11,56.77,53.33,0.65,30.57,6.38,135,43,0.6,0,29.1,61,2.3,4.3
2020-02-04 18:00:00,Royapuram - Chennai,45.38,72.71,52.01,0.78,18.43,7.83,166,40,0.24,0,21.7,78,2.9,3.7
2020-02-05 00:00:00,Royapuram - Chennai,20.11,25.32,38.84,0.61,17.57,10.2,66,52,0.79,0,23.2,73,11.0,2.4
2020-02-05 06:00:00,Royapuram - Chennai,54.98,72.75,50.85,0.95,20.77,9.14,184,37,0.23,0,25.6,79,2.7,6.1
2020-02-05 12:00:00,Royapuram - Chennai,46.25,79.64,50.0,0.85,25.98,10.67,149,42,0.79,0,30.2,67,3.6,8.7
2020-02-05 18:00:00,Royapuram - Chennai,30.13,39.77,52.73,0.8,25.09,10.36,165,40,0.92,0,32.1,61,5.1,5.8
2020-02-06 00:00:00,Royapuram - Chennai,10.0,20.0,41.03,0.58,23.45,14.12,81,50,0.85,0,29.8,68,9.7,7.5
2020-02-06 06:00:00,Royapuram - Chennai,49.8,70.22,56.48,0.91,26.19,9.46,183,38,0.91,0,22.9,54,2.0,3.5
2020-02-06 12:00:00,Royapuram - Chennai,32.07,48.09,51.74,0.7,33.61,13.3,133,44,0.28,0,25.1,45,9.2,7.7
2020-02-06 18:00:00,Royapuram - Chennai,44.29,60.34,48.96,0.87,13.85,7.63,164,40,0.93,0,28.4,85,5.3,1.1
2020-02-07 00:00:00,Royapuram - Chennai,16.71,22.26,36.38,0.68,29.71,6.78,71,51,0.51,0,22.4,61,3.9,7.5
2020-02-07 06:00:00,Royapuram - Chennai,32.15,45.32,60.3,0.89,16.59,15.3,164,40,0.5,0,23.5,72,8.9,7.7
2020-02-07 12:00:00,Royapuram - Chennai,29.84,43.08,44.61,0.77,18.11,13.14,122,45,0.41,0,25.7,70,10.7,3.2
2020-02-07 18:00:00,Royapuram - Chennai,24.27,36.6,56.1,0.81,22.53,10.64,170,39,0.3,0,17.9,48,11.7,3.3
2020-02-08 00:00:00,Royapuram - Chennai,30.3,35.66,27.4,0.56,28.59,8.84,86,49,0.23,0,28.0,81,5.0,1.5
2020-02-08 06:00:00,Royapuram - Chennai,41.2,61.41,57.59,0.86,17.18,8.97,166,40,0.45,0,16.2,69,6.9,8.3
2020-02-08 12:00:00,Royapuram - Chennai,50.15,73.38,38.79,0.72,26.54,8.3,133,44,0.49,0,17.9,66,2.5,0.5
2020-02-08 18:00:00,Royapuram - Chennai,32.56,38.29,52.57,0.81,26.75,9.39,169,39,0.34,0,16.9,53,10.5,5.5
2020-02-09 00:00:00,Royapuram - Chennai,33.75,52.0,36.68,0.72,29.42,9.03,77,50,0.64,0,20.3,48,4.5,0.4
2020-02-09 06:00:00,Royapuram - Chennai,41.89,70.74,45.56,0.91,19.15,8.76,174,39,0.49,0,17.5,82,6.7,7.4
2020-02-09 12:00:00,Royapuram - Chennai,31.2,58.44,34.87,0.77,29.89,7.87,126,44,0.9,0,26.4,52,11.6,1.9
2020-02-09 18:00:00,Royapuram - Chennai,39.1,58.45,53.31,0.85,23.97,10.54,185,37,0.5,0,30.9,60,1.6,5.0
2020-02-10 00:00:00,Royapuram - Chennai,21.69,30.33,36.61,0.74,16.69,9.98,69,51,0.78,0,19.3,54,9.8,2.7
2020-02-10 06:00:00,Royapuram - Chennai,46.99,74.44,52.52,0.79,17.7,11.0,164,40,0.41,0,31.1,84,9.1,0.9
2020-02-10 12:00:00,Royapuram - Chennai,39.15,52.33,44.68,0.78,29.68,8.18,138,43,0.55,0,33.7,41,9.3,4.4
2020-02-10 18:00:00,Royapuram - Chennai,38.78,70.5,49.72,0.77,20.0,6.18,167,39,0.81,1,32.4,59,6.4,3.5
2020-02-11 00:00:00,Royapuram - Chennai,30.16,27.02,28.91,0.69,22.78,9.79,75,51,0.85,0,29.0,84,9.6,0.2
2020-02-11 06:00:00,Royapuram - Chennai,40.59,71.66,55.57,0.79,21.12,8.8,166,40,0.34,0,24.8,85,8.2,6.9
2020-02-11 12:00:00,Royapuram - Chennai,36.88,49.5,50.37,0.71,30.01,4.2,131,44,0.53,0,20.8,59,8.4,4.2
2020-02-11 18:00:00,Royapuram - Chennai,47.06,72.6,53.65,0.83,16.67,9.29,186,37,0.33,0,19.4,78,3.0,4.1
2020-02-12 00:00:00,Royapuram - Chennai,34.46,55.31,29.03,0.67,18.25,7.18,79,50,0.66,0,30.2,55,2.6,5.6
2020-02-12 06:00:00,Royapuram - Chennai,55.99,82.97,51.99,0.85,24.0,6.94,180,38,0.88,0,29.5,62,7.7,2.4
2020-02-12 12:00:00,Royapuram - Chennai,40.12,66.36,47.39,0.87,19.81,9.1,129,44,0.89,1,30.9,41,9.0,5.5
2020-02-12 18:00:00,Royapuram - Chennai,41.53,67.45,50.62,0.86,24.53,2.87,179,38,0.27,0,18.5,77,5.3,4.7
2020-02-13 00:00:00,Royapuram - Chennai,35.71,58.22,39.69,0.71,29.25,12.94,91,49,0.9,0,28.1,68,3.2,2.7
2020-02-13 06:00:00,Royapuram - Chennai,60.92,83.08,54.59,0.92,19.47,13.46,166,40,0.65,0,33.7,78,6.0,1.2
2020-02-13 12:00:00,Royapuram - Chennai,41.36,67.51,47.34,0.83,27.51,10.5,120,45,0.3,0,33.4,46,1.8,8.0
2020-02-13 18:00:00,Royapuram - Chennai,37.95,52.41,62.75,0.84,14.97,5.4,187,37,0.54,0,33.3,83,11.5,1.2
2020-02-14 00:00:00,Royapuram - Chennai,29.53,41.48,33.59,0.61,20.39,8.22,86,49,0.92,0,26.9,44,2.3,9.0
2020-02-14 06:00:00,Royapuram - Chennai,51.32,70.61,60.57,0.84,26.14,12.21,182,38,0.61,0,16.2,46,2.7,4.9
2020-02-14 12:00:00,Royapuram - Chennai,41.75,67.23,53.33,0.8,25.38,10.01,146,42,0.58,0,34.6,42,6.6,6.7
2020-02-14 18:00:00,Royapuram - Chennai,45.36,73.0,54.53,0.88,30.69,8.18,164,40,0.32,0,33.1,51,7.3,1.9
2020-02-15 00:00:00,Royapuram - Chennai,35.04,50.67,27.92,0.64,23.05,10.51,73,51,0.31,0,23.4,82,3.9,3.9
2020-02-15 06:00:00,Royapuram - Chennai,63.3,99.65,50.72,0.85,32.41,6.68,174,39,0.68,0,28.0,44,9.2,2.1
2020-02-15 12:00:00,Royapuram - Chennai,63.27,103.65,52.84,0.79,23.69,5.41,126,44,0.85,0,31.8,79,2.5,4.5
2020-02-15 18:00:00,Royapuram - Chennai,63.79,94.75,66.78,0.82,21.21,8.58,187,37,0.23,0,30.1,64,1.7,1.4
2020-02-16 00:00:00,Royapuram - Chennai,47.83,63.68,37.03,0.62,17.77,5.33,77,50,0.88,0,17.6,70,7.1,1.0
2020-02-16 06:00:00,Royapuram - Chennai,67.6,102.87,45.61,0.86,26.12,11.36,170,39,0.93,0,18.0,46,5.3,3.5
2020-02-16 12:00:00,Royapuram - Chennai,44.0,73.27,41.32,0.73,31.45,13.03,121,45,0.5,0,25.4,40,9.6,2.7
2020-02-16 18:00:00,Royapuram - Chennai,33.05,52.7,66.55,0.83,27.35,9.89,166,40,0.83,0,24.6,78,10.1,4.1
2020-02-17 00:00:00,Royapuram - Chennai,23.51,42.63,37.82,0.65,17.83,7.95,87,49,0.36,0,20.2,72,1.6,6.0
2020-02-17 06:00:00,Royapuram - Chennai,55.31,81.09,56.06,0.86,18.9,6.65,181,38,0.45,0,33.7,89,3.6,5.7
2020-02-17 12:00:00,Royapuram - Chennai,47.95,57.43,43.56,0.8,16.81,9.29,135,43,0.45,0,31.9,67,1.9,4.7
2020-02-17 18:00:00,Royapuram - Chennai,45.38,64.26,53.88,0.83,22.91,9.5,169,39,0.48,0,27.1,55,2.6,9.9
