location_id,location_name,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,owner_name,provider,co,no2,pm25,pm10,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),precipitation (mm),weather_code (wmo code)
6975,"Nehru Nagar, Delhi - DPCC",2020-01-05T11:45:00Z,2020-01-05T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.27,50.04,89.36,38.26,59.11,21.42,177,35,0.51,0,21.9,56,11.7,27.6,5.2,230,4.6,57,1003.4,8.2,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-05T17:45:00Z,2020-01-05T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.0,20.3,103.97,102.87,64.87,60.33,156,33,0.83,0,17.8,76,18.1,24.3,3.8,116,8.0,64,1002.2,8.7,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-05T23:45:00Z,2020-01-06T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.82,60.14,111.49,102.35,45.31,55.82,121,41,0.33,0,23.4,64,11.9,28.6,3.7,21,3.0,28,995.4,3.5,2
6975,"Nehru Nagar, Delhi - DPCC",2020-01-06T05:45:00Z,2020-01-06T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.21,24.19,64.99,26.29,78.34,83.37,165,35,0.24,0,24.3,89,22.0,18.2,8.8,52,2.7,57,996.8,4.9,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-06T11:45:00Z,2020-01-06T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.07,20.51,83.56,94.33,42.34,46.98,172,36,0.6,0,26.3,56,14.1,27.6,5.6,270,11.4,80,1020.4,7.6,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-06T17:45:00Z,2020-01-06T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.44,34.26,60.8,43.54,12.27,27.49,147,38,0.23,0,34.1,69,17.4,25.4,9.7,293,14.7,67,1010.6,0.6,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-06T23:45:00Z,2020-01-07T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.34,23.28,95.4,110.88,14.46,82.19,130,38,0.24,1,33.0,43,17.0,28.2,3.4,153,10.0,47,990.4,4.8,0
6975,"Nehru Nagar, Delhi - DPCC",2020-01-07T05:45:00Z,2020-01-07T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.82,35.19,42.31,81.87,22.01,88.19,185,32,0.62,0,27.9,40,16.6,26.5,9.6,263,14.1,63,1002.3,10.0,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-07T11:45:00Z,2020-01-07T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.73,26.1,60.22,61.19,14.94,82.64,187,32,0.71,0,28.0,76,16.5,29.6,3.9,291,12.4,11,1000.0,2.5,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-07T17:45:00Z,2020-01-07T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.36,44.67,36.35,64.66,73.09,91.24,141,36,0.3,1,33.4,51,16.2,19.5,6.3,260,11.6,30,996.1,1.8,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-07T23:45:00Z,2020-01-08T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.8,74.79,116.17,118.24,45.06,109.29,114,42,0.67,0,18.1,40,15.4,33.7,2.2,157,6.8,1,1021.0,1.8,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-08T05:45:00Z,2020-01-08T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.69,46.51,23.48,72.11,50.34,97.17,163,37,0.52,0,34.7,58,23.5,27.7,1.5,65,2.8,6,1001.9,7.8,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-08T11:45:00Z,2020-01-08T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.49,64.47,118.73,107.57,16.8,22.7,160,38,0.72,0,25.4,55,20.7,33.2,1.9,37,12.2,93,1017.2,4.4,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-08T17:45:00Z,2020-01-08T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.21,71.7,54.57,34.55,35.15,108.06,137,40,0.83,0,17.0,63,14.3,32.4,4.2,184,7.5,37,993.4,2.7,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-08T23:45:00Z,2020-01-09T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.86,61.32,56.68,112.29,17.09,66.51,113,41,0.95,0,15.7,62,14.7,22.7,7.5,187,4.3,18,1011.4,7.2,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-09T05:45:00Z,2020-01-09T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.48,15.81,51.42,25.18,49.85,59.25,171,32,0.93,0,20.6,59,18.6,32.8,6.0,56,4.1,8,995.7,5.8,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-09T11:45:00Z,2020-01-09T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.99,19.8,68.43,43.17,18.95,105.37,165,34,0.57,0,16.6,76,19.8,27.5,3.9,208,1.2,92,996.9,3.3,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-09T17:45:00Z,2020-01-09T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.47,36.23,95.34,56.04,57.74,47.22,155,33,0.39,0,30.7,57,24.6,27.8,7.8,93,3.7,23,1012.4,0.2,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-09T23:45:00Z,2020-01-10T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.51,33.33,105.22,105.0,39.03,82.84,95,42,0.21,0,33.3,64,18.1,17.1,8.6,113,11.9,82,1023.1,5.7,2
6975,"Nehru Nagar, Delhi - DPCC",2020-01-10T05:45:00Z,2020-01-10T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.69,79.37,108.83,107.38,72.8,73.77,154,34,0.79,0,34.2,57,16.4,30.7,6.6,84,7.5,61,1001.2,9.6,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-10T11:45:00Z,2020-01-10T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.33,47.01,21.05,99.02,40.4,83.25,179,31,0.21,0,25.3,50,11.2,20.3,7.3,208,8.8,36,1023.5,3.0,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-10T17:45:00Z,2020-01-10T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.6,51.69,108.11,77.01,37.82,115.14,141,36,0.84,0,25.1,48,24.3,16.6,9.1,5,10.9,5,992.3,0.9,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-10T23:45:00Z,2020-01-11T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.75,45.26,64.83,58.83,59.44,45.7,130,42,0.98,0,21.9,65,14.4,34.3,3.7,82,4.0,37,1024.5,2.0,2
6975,"Nehru Nagar, Delhi - DPCC",2020-01-11T05:45:00Z,2020-01-11T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.22,34.46,89.92,75.54,44.64,60.39,187,33,0.45,0,34.3,52,21.7,18.5,4.1,167,9.7,92,1013.6,4.1,61
6975,"Nehru Nagar, Delhi - DPCC",2020-01-11T11:45:00Z,2020-01-11T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.01,79.13,69.47,61.84,33.23,100.43,167,33,0.38,0,28.5,51,13.5,30.1,8.4,348,6.3,16,1006.3,3.2,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-11T17:45:00Z,2020-01-11T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.26,71.68,68.49,60.55,15.96,75.3,126,39,0.47,0,19.0,42,22.1,33.8,3.5,174,6.0,60,998.7,6.2,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-11T23:45:00Z,2020-01-12T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.39,78.77,26.01,82.76,41.12,71.39,115,39,0.34,0,19.9,86,24.5,19.6,4.6,351,3.8,31,1006.2,6.2,61
6975,"Nehru Nagar, Delhi - DPCC",2020-01-12T05:45:00Z,2020-01-12T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.79,71.49,30.76,100.56,55.58,34.51,184,31,0.73,0,33.8,42,23.9,30.5,1.5,208,4.4,40,1013.4,3.7,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-12T11:45:00Z,2020-01-12T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.29,12.97,56.39,20.56,21.84,64.9,179,35,0.96,0,28.7,68,13.5,32.6,1.5,172,1.4,44,1004.0,7.6,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-12T17:45:00Z,2020-01-12T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.43,32.61,58.56,80.43,10.76,96.6,127,37,0.41,0,17.5,48,15.5,18.7,5.8,59,13.8,41,1002.9,8.1,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-12T23:45:00Z,2020-01-13T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.28,60.3,75.4,85.39,48.05,53.09,96,47,0.57,0,21.5,40,11.4,21.6,9.7,48,14.5,44,1016.2,9.3,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-13T05:45:00Z,2020-01-13T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.27,16.41,54.98,49.05,11.85,36.16,174,34,0.5,0,28.3,47,16.8,26.6,8.7,307,14.1,92,1023.9,2.0,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-13T11:45:00Z,2020-01-13T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.47,18.93,66.2,29.32,35.95,80.81,153,34,0.56,0,33.1,71,11.8,31.3,2.7,138,6.1,10,999.8,3.4,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-13T17:45:00Z,2020-01-13T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.36,21.96,54.69,52.93,37.29,112.32,153,39,0.67,0,27.0,57,22.7,16.2,8.3,165,8.1,99,1011.2,6.8,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-13T23:45:00Z,2020-01-14T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.37,45.01,24.44,92.9,58.44,60.13,127,40,0.3,1,17.7,67,17.3,20.6,5.5,222,1.4,88,1000.5,4.3,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-14T05:45:00Z,2020-01-14T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.69,61.91,109.46,93.8,44.76,34.87,148,38,0.87,0,28.1,81,18.8,26.1,1.0,185,6.8,69,991.2,7.3,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-14T11:45:00Z,2020-01-14T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.4,48.16,82.13,21.4,64.62,102.95,170,32,0.48,0,27.7,51,11.9,34.0,2.1,20,4.0,83,990.0,5.6,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-14T17:45:00Z,2020-01-14T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.59,63.23,117.1,117.61,50.52,52.2,159,33,0.54,0,27.0,49,22.8,17.2,9.3,39,14.6,52,1000.4,1.0,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-14T23:45:00Z,2020-01-15T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.16,10.58,107.04,67.08,27.09,30.44,119,44,0.3,0,22.1,59,18.2,18.1,1.0,201,8.6,57,1002.5,2.4,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-15T05:45:00Z,2020-01-15T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.48,25.54,66.81,86.91,30.48,47.01,167,33,0.95,1,23.6,88,14.4,27.6,5.4,112,8.6,53,996.9,8.4,61
6975,"Nehru Nagar, Delhi - DPCC",2020-01-15T11:45:00Z,2020-01-15T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.27,70.56,34.96,101.93,59.81,69.82,173,32,0.89,0,26.5,48,23.1,21.8,4.2,259,14.6,65,991.6,3.9,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-15T17:45:00Z,2020-01-15T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.23,45.27,40.32,97.01,62.69,43.47,151,39,0.53,0,24.3,59,13.0,16.3,8.7,283,10.1,86,1002.5,6.6,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-15T23:45:00Z,2020-01-16T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.65,54.45,84.07,97.79,15.98,44.33,117,40,0.53,0,19.0,71,22.2,25.5,6.9,101,3.7,81,1016.6,4.3,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-16T05:45:00Z,2020-01-16T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.99,20.0,108.22,65.96,17.08,114.39,163,36,0.91,0,26.8,57,14.4,19.8,3.1,187,13.6,40,1004.8,1.7,61
6975,"Nehru Nagar, Delhi - DPCC",2020-01-16T11:45:00Z,2020-01-16T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.72,71.29,95.13,72.1,75.37,53.58,172,35,0.48,0,19.9,81,17.9,29.8,6.8,155,4.9,86,992.3,8.1,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-16T17:45:00Z,2020-01-16T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.23,79.25,88.1,33.21,10.25,87.48,130,37,0.63,0,26.6,42,17.4,30.4,3.6,240,9.6,12,1017.2,5.5,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-16T23:45:00Z,2020-01-17T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.77,76.61,47.46,85.87,48.3,22.29,129,37,0.64,0,16.1,89,21.6,16.9,3.7,27,12.6,58,1009.8,8.1,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-17T05:45:00Z,2020-01-17T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.82,65.34,109.88,63.14,49.3,101.67,173,36,0.91,0,29.4,77,16.4,20.1,4.0,164,6.9,21,1016.7,6.3,3
6975,"Nehru Nagar, Delhi - DPCC",2020-01-17T11:45:00Z,2020-01-17T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.19,26.06,71.69,30.88,74.92,81.09,179,30,0.18,0,21.6,51,11.5,21.9,5.2,216,4.7,91,1014.2,9.5,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-17T17:45:00Z,2020-01-17T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.21,68.09,66.86,38.19,75.78,107.01,142,37,0.78,0,31.5,49,11.6,18.4,9.1,164,6.0,64,994.0,6.3,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-17T23:45:00Z,2020-01-18T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.48,73.95,60.07,104.39,42.06,37.29,101,42,0.29,0,17.5,89,10.4,32.8,7.2,4,6.9,76,995.1,3.3,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-18T05:45:00Z,2020-01-18T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.78,75.69,50.61,104.71,62.81,108.29,160,38,0.97,0,32.1,82,19.0,24.9,9.0,128,4.6,54,1009.7,3.6,1
6975,"Nehru Nagar, Delhi - DPCC",2020-01-18T11:45:00Z,2020-01-18T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.27,58.96,64.3,43.77,74.52,102.2,149,37,0.39,0,30.9,74,22.2,16.4,9.4,200,6.7,72,1017.6,3.7,51
6975,"Nehru Nagar, Delhi - DPCC",2020-01-18T17:45:00Z,2020-01-18T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.1,54.88,111.84,39.49,68.87,31.58,146,38,0.36,1,29.4,50,10.9,32.8,3.6,235,5.4,39,1006.7,8.0,2
6975,"Nehru Nagar, Delhi - DPCC",2020-01-18T23:45:00Z,2020-01-19T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.39,53.51,79.28,36.9,42.02,40.43,107,45,0.96,0,25.8,77,21.1,25.9,5.0,89,14.9,52,1009.5,7.1,45
6975,"Nehru Nagar, Delhi - DPCC",2020-01-19T05:45:00Z,2020-01-19T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.37,28.8,96.99,20.93,71.74,60.21,162,34,0.35,1,15.8,60,20.7,18.2,7.5,214,4.1,66,1003.9,1.3,61
6975,"Nehru Nagar, Delhi - DPCC",2020-01-19T11:45:00Z,2020-01-19T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.64,45.58,23.24,75.31,54.13,61.17,175,34,0.33,0,30.9,44,13.0,19.5,2.4,200,6.2,27,1020.7,2.3,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-19T17:45:00Z,2020-01-19T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.61,22.23,101.59,102.32,16.14,48.11,128,41,0.53,0,19.4,86,20.2,20.0,7.1,272,6.8,72,1013.3,8.8,95
6975,"Nehru Nagar, Delhi - DPCC",2020-01-19T23:45:00Z,2020-01-20T05:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,0.64,17.81,61.74,81.33,16.16,56.98,130,37,0.31,0,20.6,81,14.4,25.5,3.4,181,4.0,87,1014.1,2.1,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-20T05:45:00Z,2020-01-20T11:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.18,26.85,58.79,35.02,62.5,77.25,186,31,0.69,0,32.2,69,18.9,21.8,6.4,322,2.9,69,1023.4,9.9,80
6975,"Nehru Nagar, Delhi - DPCC",2020-01-20T11:45:00Z,2020-01-20T17:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.28,26.51,74.63,117.63,20.83,81.13,170,33,0.23,0,16.3,68,23.4,15.4,6.4,317,14.3,5,993.2,6.6,2
6975,"Nehru Nagar, Delhi - DPCC",2020-01-20T17:45:00Z,2020-01-20T23:30:00+05:30,Asia/Kolkata,28.5672,77.2436,IN,Delhi Pollution Control Committee,CPCB,1.24,26.53,43.52,104.68,22.05,89.3,136,36,0.26,0,32.6,83,24.3,28.8,9.9,36,9.8,23,997.1,2.5,2
