datetime,city,pm25,pm10,no2,co,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature,humidity,wind_speed,precipitation
2020-01-07 12:00:00,Nehru Nagar - Delhi,130.54,204.69,50.48,0.87,16.29,15.64,168,39,0.44,0,32.3,63,4.8,0.5
2020-01-07 18:00:00,Nehru Nagar - Delhi,135.32,211.67,51.05,0.98,25.08,6.51,208,35,0.49,0,34.5,62,9.1,0.8
2020-01-08 00:00:00,Nehru Nagar - Delhi,99.8,134.54,34.28,0.72,20.34,13.06,93,48,0.62,0,25.1,66,6.8,6.4
2020-01-08 06:00:00,Nehru Nagar - Delhi,134.11,211.59,55.1,0.89,26.55,10.76,224,33,0.48,0,28.3,61,8.0,1.6
2020-01-08 12:00:00,Nehru Nagar - Delhi,133.97,200.54,59.85,0.89,27.49,9.33,168,39,0.21,0,30.6,80,2.8,5.2
2020-01-08 18:00:00,Nehru Nagar - Delhi,133.97,196.26,59.26,0.94,30.45,9.6,217,33,0.64,1,18.7,71,7.8,3.3
2020-01-09 00:00:00,Nehru Nagar - Delhi,116.12,171.96,36.24,0.67,20.41,15.4,91,49,0.61,0,26.0,88,4.4,1.9
2020-01-09 06:00:00,Nehru Nagar - Delhi,148.1,220.57,57.59,1.02,22.0,10.18,210,34,0.45,1,16.1,51,8.5,3.3
2020-01-09 12:00:00,Nehru Nagar - Delhi,127.98,193.54,60.5,0.79,25.92,6.19,166,40,0.67,0,35.0,76,10.2,3.4
2020-01-09 18:00:00,Nehru Nagar - Delhi,123.69,178.21,57.43,1.0,20.96,12.03,201,35,0.79,0,26.7,82,9.1,4.4
2020-01-10 00:00:00,Nehru Nagar - Delhi,105.69,159.54,39.51,0.66,25.67,4.57,102,47,0.75,0,31.4,85,9.0,0.0
2020-01-10 06:00:00,Nehru Nagar - Delhi,136.9,202.08,66.04,0.83,30.49,9.89,212,34,0.71,0,15.2,49,7.6,1.6
2020-01-10 12:00:00,Nehru Nagar - Delhi,123.24,187.38,50.71,0.86,18.04,12.38,168,39,0.36,0,19.1,68,10.8,1.4
2020-01-10 18:00:00,Nehru Nagar - Delhi,125.37,187.94,62.08,1.01,26.08,6.86,224,33,0.8,1,24.4,89,7.4,5.6
2020-01-11 00:00:00,Nehru Nagar - Delhi,97.34,140.99,45.79,0.68,22.35,8.67,108,47,0.28,0,17.7,88,1.9,5.6
2020-01-11 06:00:00,Nehru Nagar - Delhi,138.08,210.76,65.24,0.86,25.47,4.84,228,32,0.24,0,15.4,87,9.7,1.0
2020-01-11 12:00:00,Nehru Nagar - Delhi,107.33,155.01,54.38,0.87,21.5,14.94,168,39,0.85,0,31.9,70,11.0,7.8
2020-01-11 18:00:00,Nehru Nagar - Delhi,132.83,202.27,68.16,0.99,20.11,10.49,219,33,0.9,0,29.1,85,7.2,0.4
2020-01-12 00:00:00,Nehru Nagar - Delhi,104.26,167.73,44.14,0.64,17.81,7.13,90,49,0.7,0,22.1,55,5.7,5.5
2020-01-12 06:00:00,Nehru Nagar - Delhi,127.72,199.81,64.12,0.84,27.91,10.74,201,35,0.44,0,27.9,57,9.5,4.3
2020-01-12 12:00:00,Nehru Nagar - Delhi,107.04,166.81,49.59,0.76,27.46,18.87,173,39,0.82,0,20.7,56,8.4,8.4
2020-01-12 18:00:00,Nehru Nagar - Delhi,95.48,150.76,67.97,0.91,26.66,8.17,201,35,0.49,0,19.7,49,7.9,8.3
2020-01-13 00:00:00,Nehru Nagar - Delhi,84.14,118.75,42.0,0.63,21.6,13.03,94,48,0.92,0,32.9,55,10.7,4.1
2020-01-13 06:00:00,Nehru Nagar - Delhi,116.7,168.27,54.31,0.91,17.37,3.28,199,36,0.93,0,20.1,67,6.1,6.3
2020-01-13 12:00:00,Nehru Nagar - Delhi,109.14,153.34,53.45,0.85,16.14,11.67,165,40,0.48,0,20.6,65,7.4,5.7
2020-01-13 18:00:00,Nehru Nagar - Delhi,112.87,162.92,52.22,0.83,22.32,9.46,201,35,0.69,0,31.7,50,4.9,5.9
2020-01-14 00:00:00,Nehru Nagar - Delhi,72.76,108.45,42.44,0.68,28.94,9.61,86,49,0.54,0,32.3,80,9.7,10.0
2020-01-14 06:00:00,Nehru Nagar - Delhi,126.31,198.89,61.75,0.91,25.97,15.84,212,34,0.36,0,33.1,55,3.2,4.0
2020-01-14 12:00:00,Nehru Nagar - Delhi,123.05,189.36,43.82,0.89,25.94,9.16,151,41,0.88,0,15.6,59,9.0,0.6
2020-01-14 18:00:00,Nehru Nagar - Delhi,152.0,233.12,65.39,0.94,19.98,10.49,218,33,0.2,0,34.0,61,1.5,0.5
2020-01-15 00:00:00,Nehru Nagar - Delhi,123.67,183.03,29.23,0.66,28.82,4.92,90,49,0.72,0,32.1,55,10.1,1.4
2020-01-15 06:00:00,Nehru Nagar - Delhi,155.01,246.08,70.86,0.93,29.79,13.32,207,35,0.62,0,18.6,55,5.8,3.0
2020-01-15 12:00:00,Nehru Nagar - Delhi,127.88,195.99,53.27,0.83,11.65,9.96,170,39,0.38,0,17.8,82,8.7,6.1
2020-01-15 18:00:00,Nehru Nagar - Delhi,125.33,205.84,68.7,0.92,22.87,13.01,214,34,0.34,0,33.0,72,4.6,8.8
2020-01-16 00:00:00,Nehru Nagar - Delhi,112.55,170.06,44.28,0.68,22.19,12.2,95,48,0.26,0,33.8,75,3.2,2.2
2020-01-16 06:00:00,Nehru Nagar - Delhi,154.46,228.11,59.44,0.93,23.05,9.82,228,32,0.47,0,18.5,62,4.8,0.4
2020-01-16 12:00:00,Nehru Nagar - Delhi,148.9,225.6,59.53,0.85,19.97,10.81,170,39,0.26,0,27.3,48,2.3,6.1
2020-01-16 18:00:00,Nehru Nagar - Delhi,144.23,231.86,70.35,0.93,18.21,16.43,228,32,0.86,1,18.7,89,6.9,3.8
2020-01-17 00:00:00,Nehru Nagar - Delhi,84.15,126.32,31.65,0.68,24.47,3.82,96,48,0.64,0,31.9,66,11.4,10.0
2020-01-17 06:00:00,Nehru Nagar - Delhi,132.28,188.12,57.81,1.0,23.38,10.69,212,34,0.47,0,33.9,78,7.0,0.3
2020-01-17 12:00:00,Nehru Nagar - Delhi,148.27,207.97,55.91,0.91,23.0,11.68,171,39,0.36,1,30.2,83,1.8,0.5
2020-01-17 18:00:00,Nehru Nagar - Delhi,137.86,199.89,65.31,0.98,30.44,12.29,222,33,0.69,0,26.1,61,9.6,3.0
2020-01-18 00:00:00,Nehru Nagar - Delhi,88.38,135.08,34.0,0.63,16.69,15.29,87,49,0.51,0,18.2,80,10.4,7.8
2020-01-18 06:00:00,Nehru Nagar - Delhi,123.47,191.79,58.92,0.95,22.43,8.64,224,33,0.37,0,30.7,70,8.8,5.0
2020-01-18 12:00:00,Nehru Nagar - Delhi,107.74,151.19,57.89,0.83,16.09,9.77,162,40,0.74,0,15.1,80,7.1,6.9
2020-01-18 18:00:00,Nehru Nagar - Delhi,130.36,207.04,61.22,0.96,24.01,8.34,201,35,0.89,0,18.2,87,1.6,1.8
2020-01-19 00:00:00,Nehru Nagar - Delhi,94.32,130.78,39.52,0.64,15.97,13.44,84,49,0.51,0,15.1,57,9.4,7.4
2020-01-19 06:00:00,Nehru Nagar - Delhi,117.5,176.26,61.21,0.83,18.94,7.74,200,36,0.75,0,25.6,68,10.6,5.5
2020-01-19 12:00:00,Nehru Nagar - Delhi,120.42,182.26,53.42,0.91,29.35,5.27,165,40,0.83,0,33.7,55,2.6,4.7
2020-01-19 18:00:00,Nehru Nagar - Delhi,116.22,175.57,61.27,0.94,22.64,2.41,216,34,0.29,0,20.7,89,6.4,8.5
2020-01-20 00:00:00,Nehru Nagar - Delhi,88.83,137.75,38.92,0.7,25.57,9.81,84,49,0.59,0,29.3,48,2.4,7.9
2020-01-20 06:00:00,Nehru Nagar - Delhi,124.18,187.32,62.34,0.86,18.89,14.87,206,35,0.47,0,23.2,59,6.3,4.7
2020-01-20 12:00:00,Nehru Nagar - Delhi,124.59,190.48,49.83,0.73,28.24,8.09,159,40,0.44,0,15.6,42,4.8,2.7
2020-01-20 18:00:00,Nehru Nagar - Delhi,119.85,180.83,66.28,0.89,21.37,11.73,225,33,0.72,0,15.6,61,8.6,8.2
2020-01-21 00:00:00,Nehru Nagar - Delhi,96.6,141.9,31.59,0.72,21.71,10.03,93,48,0.48,0,15.4,86,3.7,7.2
2020-01-21 06:00:00,Nehru Nagar - Delhi,132.74,199.39,71.67,0.95,16.36,3.93,223,33,0.37,0,22.0,63,2.0,6.9
2020-01-21 12:00:00,Nehru Nagar - Delhi,140.56,215.57,53.66,0.94,19.9,7.29,174,39,0.89,0,25.3,78,6.5,0.8
2020-01-21 18:00:00,Nehru Nagar - Delhi,130.45,179.26,62.88,0.89,23.58,11.07,223,33,0.6,0,32.7,85,6.9,4.9
2020-01-22 00:00:00,Nehru Nagar - Delhi,95.23,140.58,39.29,0.71,19.55,3.51,105,47,0.65,0,31.5,86,11.6,3.5
2020-01-22 06:00:00,Nehru Nagar - Delhi,144.55,231.82,73.18,0.96,20.42,8.19,225,33,0.35,0,22.2,67,2.9,3.7
2020-01-22 12:00:00,Nehru Nagar - Delhi,127.94,193.96,52.23,0.83,24.15,12.01,170,39,0.21,0,17.6,51,7.6,6.4
2020-01-22 18:00:00,Nehru Nagar - Delhi,139.31,205.47,54.99,0.97,17.8,5.14,224,33,0.89,0,20.8,78,6.4,1.0
2020-01-23 00:00:00,Nehru Nagar - Delhi,93.91,138.82,35.0,0.7,21.44,16.76,103,47,0.25,0,32.4,81,9.6,8.2
2020-01-23 06:00:00,Nehru Nagar - Delhi,121.02,194.63,64.56,0.99,23.21,8.52,226,32,0.29,1,25.0,73,8.4,7.3
2020-01-23 12:00:00,Nehru Nagar - Delhi,121.1,200.81,44.9,0.82,30.28,11.82,150,42,0.66,0,31.6,58,4.5,6.7
2020-01-23 18:00:00,Nehru Nagar - Delhi,121.79,190.05,67.54,0.93,22.28,3.03,223,33,0.47,0,18.5,47,3.5,7.3
2020-01-24 00:00:00,Nehru Nagar - Delhi,102.13,152.81,35.79,0.73,23.65,10.76,108,47,0.61,0,30.1,75,5.0,5.0
2020-01-24 06:00:00,Nehru Nagar - Delhi,121.64,187.01,63.09,0.93,23.92,12.32,202,35,0.43,0,28.4,61,8.5,5.0
2020-01-24 12:00:00,Nehru Nagar - Delhi,128.31,190.28,54.34,0.88,17.58,14.0,165,40,0.27,0,22.9,63,3.1,4.7
2020-01-24 18:00:00,Nehru Nagar - Delhi,113.47,165.21,55.17,0.88,21.27,10.18,212,34,0.8,1,34.0,88,6.1,10.0
2020-01-25 00:00:00,Nehru Nagar - Delhi,108.46,162.33,30.81,0.74,22.33,6.82,84,49,0.56,0,22.2,54,3.3,0.7
2020-01-25 06:00:00,Nehru Nagar - Delhi,114.05,183.57,57.65,0.97,23.94,9.62,212,34,0.47,0,24.6,83,11.8,9.2
2020-01-25 12:00:00,Nehru Nagar - Delhi,99.15,160.57,51.85,0.82,32.6,7.69,165,40,0.4,0,19.7,59,6.6,5.3
2020-01-25 18:00:00,Nehru Nagar - Delhi,114.7,166.27,55.52,0.95,22.41,7.67,204,35,0.92,0,26.8,47,4.1,4.1
2020-01-26 00:00:00,Nehru Nagar - Delhi,85.1,118.2,37.47,0.69,19.01,11.63,101,47,0.52,0,26.0,79,4.8,8.2
2020-01-26 06:00:00,Nehru Nagar - Delhi,131.65,188.55,60.83,0.89,18.54,9.15,226,32,0.29,0,19.2,66,1.7,3.4
2020-01-26 12:00:00,Nehru Nagar - Delhi,112.62,170.37,48.76,0.82,14.08,5.8,155,41,0.56,0,19.2,80,11.0,5.6
2020-01-26 18:00:00,Nehru Nagar - Delhi,95.89,143.53,64.08,0.93,19.29,4.42,204,35,0.75,0,17.0,61,10.8,9.1
2020-01-27 00:00:00,Nehru Nagar - Delhi,78.28,123.98,39.09,0.71,17.66,13.73,102,47,0.79,0,23.3,78,10.1,4.8
2020-01-27 06:00:00,Nehru Nagar - Delhi,119.04,185.55,66.01,0.97,23.37,8.47,202,35,0.52,0,25.9,54,10.2,1.4
2020-01-27 12:00:00,Nehru Nagar - Delhi,126.2,192.03,56.95,0.82,24.64,18.29,172,39,0.81,0,23.0,88,1.4,3.7
2020-01-27 18:00:00,Nehru Nagar - Delhi,120.03,181.33,64.52,0.91,24.58,12.22,224,33,0.41,0,34.4,59,6.6,5.1
2020-01-28 00:00:00,Nehru Nagar - Delhi,113.61,169.72,43.83,0.66,24.7,11.15,91,49,0.24,0,22.1,46,2.1,0.2
2020-01-28 06:00:00,Nehru Nagar - Delhi,144.26,221.41,68.64,0.91,27.29,8.95,226,32,0.66,0,18.2,85,6.9,0.5
2020-01-28 12:00:00,Nehru Nagar - Delhi,129.54,187.58,61.97,0.72,24.45,8.85,154,41,0.78,0,30.3,58,3.7,5.1
2020-01-28 18:00:00,Nehru Nagar - Delhi,147.97,203.49,67.71,1.02,25.65,9.57,228,32,0.68,0,30.4,66,7.1,0.4
2020-01-29 00:00:00,Nehru Nagar - Delhi,126.71,193.72,37.5,0.69,31.51,2.32,92,48,0.73,0,35.0,40,3.1,5.8
2020-01-29 06:00:00,Nehru Nagar - Delhi,149.46,216.0,60.29,1.01,23.51,12.55,207,35,0.25,0,27.0,63,7.5,3.6
2020-01-29 12:00:00,Nehru Nagar - Delhi,133.75,191.79,61.6,0.9,19.4,15.69,178,38,0.77,0,17.2,89,6.7,4.3
2020-01-29 18:00:00,Nehru Nagar - Delhi,132.63,210.31,60.45,1.03,29.85,7.91,206,35,0.91,1,31.3,67,5.9,6.2
2020-01-30 00:00:00,Nehru Nagar - Delhi,90.47,135.94,43.19,0.69,25.33,11.34,91,49,0.85,0,19.2,81,7.7,9.2
2020-01-30 06:00:00,Nehru Nagar - Delhi,119.94,180.87,59.05,0.93,23.2,11.76,219,33,0.39,0,29.0,81,7.3,10.0
2020-01-30 12:00:00,Nehru Nagar - Delhi,102.15,158.1,52.57,0.87,24.75,10.53,177,38,0.36,0,29.3,52,10.9,9.4
2020-01-30 18:00:00,Nehru Nagar - Delhi,116.86,191.81,57.63,0.84,28.13,16.28,217,33,0.28,0,28.7,79,8.7,2.5
2020-01-31 00:00:00,Nehru Nagar - Delhi,95.03,128.7,45.94,0.69,25.31,12.89,106,47,0.48,0,25.2,50,9.5,1.8
2020-01-31 06:00:00,Nehru Nagar - Delhi,122.57,186.18,61.78,0.94,14.92,7.71,206,35,0.39,0,22.5,51,9.4,5.1
2020-01-31 12:00:00,Nehru Nagar - Delhi,114.44,170.99,43.52,0.82,22.13,8.16,162,40,0.37,0,32.2,77,6.4,5.6
2020-01-31 18:00:00,Nehru Nagar - Delhi,97.97,152.4,69.31,0.99,15.88,3.67,206,35,0.48,0,27.8,87,11.7,9.1
2020-02-01 00:00:00,Nehru Nagar - Delhi,62.45,80.72,36.89,0.67,27.43,15.66,113,46,0.93,0,25.4,59,10.0,7.0
2020-02-01 06:00:00,Nehru Nagar - Delhi,109.37,143.63,72.41,0.91,23.07,11.34,224,33,0.41,0,26.7,71,5.3,0.6
2020-02-01 12:00:00,Nehru Nagar - Delhi,105.2,147.71,48.43,0.9,31.17,14.93,173,39,0.31,0,26.0,51,1.5,6.8
2020-02-01 18:00:00,Nehru Nagar - Delhi,87.11,128.3,60.04,0.91,20.25,10.9,205,35,0.37,0,27.0,76,8.5,7.5
2020-02-02 00:00:00,Nehru Nagar - Delhi,64.55,100.23,45.3,0.57,22.14,11.09,87,49,0.63,0,16.8,65,5.2,5.5
2020-02-02 06:00:00,Nehru Nagar - Delhi,100.33,136.35,62.9,0.98,30.98,8.53,207,35,0.91,0,27.4,50,2.3,2.9
2020-02-02 12:00:00,Nehru Nagar - Delhi,104.18,166.22,53.29,0.75,24.05,5.63,159,40,0.71,0,27.2,76,4.0,1.4
2020-02-02 18:00:00,Nehru Nagar - Delhi,111.7,166.04,57.51,0.93,21.99,10.82,200,36,0.59,0,15.0,51,7.1,0.3
2020-02-03 00:00:00,Nehru Nagar - Delhi,80.52,128.64,43.17,0.68,27.32,10.24,111,46,0.25,0,28.5,89,6.2,5.6
2020-02-03 06:00:00,Nehru Nagar - Delhi,84.15,107.12,68.24,0.84,22.07,8.26,206,35,0.45,1,17.1,40,9.1,9.0
2020-02-03 12:00:00,Nehru Nagar - Delhi,82.07,117.24,42.22,0.8,20.88,15.13,155,41,0.48,0,24.1,54,5.3,6.1
2020-02-03 18:00:00,Nehru Nagar - Delhi,82.46,119.7,65.03,1.02,25.02,10.04,206,35,0.54,0,27.4,58,3.9,6.5
2020-02-04 00:00:00,Nehru Nagar - Delhi,49.5,66.73,28.41,0.75,30.05,4.94,87,49,0.9,0,15.0,52,11.3,7.2
2020-02-04 06:00:00,Nehru Nagar - Delhi,82.46,120.99,54.42,0.82,20.65,8.88,207,35,0.52,0,24.4,59,3.9,8.2
2020-02-04 12:00:00,Nehru Nagar - Delhi,68.85,113.52,49.7,0.9,17.6,7.37,160,40,0.43,0,29.9,59,7.8,8.6
2020-02-04 18:00:00,Nehru Nagar - Delhi,67.25,93.19,60.79,1.0,24.74,10.39,206,35,0.59,0,34.8,43,10.5,3.2
2020-02-05 00:00:00,Nehru Nagar - Delhi,51.26,89.22,40.51,0.65,29.93,12.38,109,46,0.81,0,21.3,48,6.0,4.0
2020-02-05 06:00:00,Nehru Nagar - Delhi,93.04,147.45,60.96,0.91,29.4,6.75,220,33,0.32,0,33.4,72,1.8,3.4
2020-02-05 12:00:00,Nehru Nagar - Delhi,97.18,149.18,54.16,0.8,23.85,4.56,172,39,0.85,0,27.0,57,3.7,5.0
2020-02-05 18:00:00,Nehru Nagar - Delhi,98.79,154.55,60.6,0.93,30.72,14.45,201,35,0.57,0,17.5,61,3.4,3.8
2020-02-06 00:00:00,Nehru Nagar - Delhi,70.5,117.19,35.86,0.78,21.97,7.86,107,47,0.57,0,21.7,77,9.8,3.6
2020-02-06 06:00:00,Nehru Nagar - Delhi,85.34,140.21,63.8,0.88,22.06,8.8,220,33,0.57,0,30.1,47,6.8,9.1
2020-02-06 12:00:00,Nehru Nagar - Delhi,91.18,128.5,58.72,0.87,28.09,9.48,158,41,0.49,0,25.3,43,5.3,3.2
2020-02-06 18:00:00,Nehru Nagar - Delhi,106.07,155.79,61.48,0.92,24.18,7.54,207,35,0.72,0,27.5,66,3.0,3.6
2020-02-07 00:00:00,Nehru Nagar - Delhi,77.77,120.18,30.85,0.74,24.76,11.43,93,48,0.21,0,19.1,62,4.7,5.2
2020-02-07 06:00:00,Nehru Nagar - Delhi,87.58,130.77,55.33,0.85,21.86,10.36,199,36,0.34,0,34.9,46,8.4,7.1
2020-02-07 12:00:00,Nehru Nagar - Delhi,78.1,118.45,63.39,0.84,32.41,10.74,176,38,0.57,0,32.7,54,8.5,6.7
2020-02-07 18:00:00,Nehru Nagar - Delhi,76.49,123.18,56.86,0.9,24.42,12.44,205,35,0.37,0,28.2,75,6.9,8.5
2020-02-08 00:00:00,Nehru Nagar - Delhi,80.89,113.81,36.94,0.69,28.79,9.39,89,49,0.58,0,32.0,47,1.0,0.6
2020-02-08 06:00:00,Nehru Nagar - Delhi,97.59,143.39,67.54,0.86,19.27,13.62,216,34,0.31,0,21.2,72,4.1,9.6
2020-02-08 12:00:00,Nehru Nagar - Delhi,102.14,143.23,50.57,0.79,14.09,11.28,157,41,0.3,0,31.7,66,5.3,0.6
2020-02-08 18:00:00,Nehru Nagar - Delhi,71.25,123.35,60.24,0.86,23.01,11.71,203,35,0.55,0,31.3,66,11.9,10.0
2020-02-09 00:00:00,Nehru Nagar - Delhi,77.34,117.6,41.27,0.71,30.48,12.13,109,46,0.7,0,15.6,77,3.0,0.8
2020-02-09 06:00:00,Nehru Nagar - Delhi,93.21,139.27,54.19,0.9,30.14,14.42,199,36,0.86,0,27.9,43,7.8,5.6
2020-02-09 12:00:00,Nehru Nagar - Delhi,98.0,139.64,58.95,0.75,22.69,6.89,170,39,0.75,0,25.3,40,8.5,1.5
2020-02-09 18:00:00,Nehru Nagar - Delhi,103.61,161.2,66.0,0.82,18.05,7.69,206,35,0.68,1,19.4,89,2.5,5.3
2020-02-10 00:00:00,Nehru Nagar - Delhi,80.14,128.5,40.17,0.67,26.17,8.65,102,47,0.39,0,22.6,70,6.6,1.5
2020-02-10 06:00:00,Nehru Nagar - Delhi,116.76,165.12,54.79,1.01,22.71,14.85,207,35,0.83,0,20.1,64,8.2,0.3
2020-02-10 12:00:00,Nehru Nagar - Delhi,129.23,202.5,61.17,0.88,30.71,9.1,179,38,0.76,0,20.3,45,1.0,0.8
2020-02-10 18:00:00,Nehru Nagar - Delhi,125.51,204.11,63.39,0.9,26.68,8.52,207,35,0.54,0,20.4,61,6.5,1.3
2020-02-11 00:00:00,Nehru Nagar - Delhi,94.08,140.83,39.53,0.74,13.72,6.86,103,47,0.38,0,29.3,86,7.1,2.5
2020-02-11 06:00:00,Nehru Nagar - Delhi,118.73,175.35,70.23,0.79,21.46,13.05,224,33,0.46,0,21.0,51,8.5,3.0
2020-02-11 12:00:00,Nehru Nagar - Delhi,106.86,158.4,43.05,0.88,32.26,12.92,161,40,0.87,0,30.2,60,8.8,1.4
2020-02-11 18:00:00,Nehru Nagar - Delhi,91.01,145.23,57.99,0.98,21.62,8.53,209,34,0.86,0,19.1,62,8.1,7.5
2020-02-12 00:00:00,Nehru Nagar - Delhi,60.85,114.05,45.0,0.72,19.33,11.88,102,47,0.26,0,32.7,72,9.5,4.8
2020-02-12 06:00:00,Nehru Nagar - Delhi,85.83,131.9,58.9,0.84,32.52,9.07,209,34,0.37,1,28.9,61,12.0,6.5
2020-02-12 12:00:00,Nehru Nagar - Delhi,89.37,133.78,53.91,0.82,29.06,3.89,168,39,0.3,0,18.9,64,11.4,1.5
2020-02-12 18:00:00,Nehru Nagar - Delhi,92.78,141.74,72.15,0.95,25.57,13.76,222,33,0.52,0,27.8,71,7.8,3.5
2020-02-13 00:00:00,Nehru Nagar - Delhi,72.25,111.21,46.78,0.68,23.67,8.31,90,49,0.59,0,15.0,78,10.7,0.7
2020-02-13 06:00:00,Nehru Nagar - Delhi,107.23,169.93,60.86,1.03,16.47,9.18,209,34,0.75,0,25.9,58,1.1,6.5
2020-02-13 12:00:00,Nehru Nagar - Delhi,89.97,137.28,41.25,0.76,18.83,14.22,150,42,0.36,0,24.5,63,7.9,7.1
2020-02-13 18:00:00,Nehru Nagar - Delhi,66.13,92.12,55.7,0.92,23.52,10.69,203,35,0.62,0,34.1,40,10.1,9.6
2020-02-14 00:00:00,Nehru Nagar - Delhi,59.69,77.97,42.67,0.68,27.48,6.25,112,46,0.76,0,26.5,74,3.8,4.3
2020-02-14 06:00:00,Nehru Nagar - Delhi,93.54,137.42,68.38,1.0,26.6,9.24,221,33,0.82,0,16.8,44,8.6,0.6
2020-02-14 12:00:00,Nehru Nagar - Delhi,101.83,160.53,47.89,0.85,24.45,12.16,158,41,0.9,1,33.0,48,2.1,0.6
2020-02-14 18:00:00,Nehru Nagar - Delhi,103.78,146.62,67.8,0.81,26.58,7.32,203,35,0.7,0,29.4,66,1.3,6.8
2020-02-15 00:00:00,Nehru Nagar - Delhi,74.64,101.73,44.14,0.71,26.7,13.12,102,47,0.31,0,34.4,56,4.9,7.5
2020-02-15 06:00:00,Nehru Nagar - Delhi,113.85,175.96,56.12,0.91,15.34,9.16,205,35,0.42,0,30.5,75,7.3,0.5
2020-02-15 12:00:00,Nehru Nagar - Delhi,106.02,162.59,48.56,0.98,17.46,13.47,166,40,0.53,0,20.3,79,11.4,0.5
2020-02-15 18:00:00,Nehru Nagar - Delhi,118.02,183.33,58.89,0.9,17.78,6.38,207,35,0.71,0,27.9,83,1.2,0.5
