location_id,location_name,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,owner_name,provider,co,no2,pm25,pm10,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),precipitation (mm),weather_code (wmo code)
6977,"Victoria, Kolkata - WBPCB",2020-01-09T23:45:00Z,2020-01-10T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.5,17.81,28.11,79.85,53.7,28.56,84,45,0.57,0,24.4,65,24.6,24.8,5.2,195,12.6,81,1021.6,7.1,2
6977,"Victoria, Kolkata - WBPCB",2020-01-10T05:45:00Z,2020-01-10T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.34,47.24,37.54,59.45,55.93,36.07,132,42,0.67,0,21.3,57,13.7,19.3,6.0,35,4.1,35,1008.0,0.7,1
6977,"Victoria, Kolkata - WBPCB",2020-01-10T11:45:00Z,2020-01-10T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.45,29.8,98.25,50.84,46.46,108.6,156,35,0.33,0,33.3,86,20.7,30.5,5.3,61,12.3,26,1004.3,3.2,51
6977,"Victoria, Kolkata - WBPCB",2020-01-10T17:45:00Z,2020-01-10T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.97,54.19,24.52,77.14,20.77,107.11,118,43,0.22,0,27.5,67,13.9,31.0,4.7,63,3.9,10,990.4,6.1,80
6977,"Victoria, Kolkata - WBPCB",2020-01-10T23:45:00Z,2020-01-11T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.07,13.21,80.55,78.19,34.59,114.75,97,43,0.35,0,24.0,89,19.5,31.0,5.3,212,1.8,0,999.0,0.5,3
6977,"Victoria, Kolkata - WBPCB",2020-01-11T05:45:00Z,2020-01-11T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.25,53.44,94.94,79.84,63.22,90.52,134,40,0.98,1,18.0,49,16.2,30.4,5.5,99,4.7,48,998.1,7.3,51
6977,"Victoria, Kolkata - WBPCB",2020-01-11T11:45:00Z,2020-01-11T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.01,40.38,104.9,74.78,31.28,32.72,134,39,0.96,0,23.7,61,20.1,25.6,5.4,111,13.3,76,999.9,6.7,2
6977,"Victoria, Kolkata - WBPCB",2020-01-11T17:45:00Z,2020-01-11T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.43,45.57,70.17,99.59,64.81,95.35,108,40,0.79,0,24.1,57,23.1,33.3,9.6,97,9.0,74,992.6,4.2,2
6977,"Victoria, Kolkata - WBPCB",2020-01-11T23:45:00Z,2020-01-12T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.17,75.63,101.33,27.0,27.49,60.76,113,40,0.48,0,27.4,74,11.8,32.9,9.1,43,1.3,67,1022.1,1.2,0
6977,"Victoria, Kolkata - WBPCB",2020-01-12T05:45:00Z,2020-01-12T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.36,64.21,26.14,64.63,71.09,20.34,147,36,0.49,0,28.0,52,19.1,30.4,8.0,331,5.9,23,1004.0,9.8,95
6977,"Victoria, Kolkata - WBPCB",2020-01-12T11:45:00Z,2020-01-12T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.69,79.39,94.04,66.06,69.48,83.12,145,35,0.94,0,20.4,44,19.2,29.3,5.0,247,9.7,69,996.0,3.7,45
6977,"Victoria, Kolkata - WBPCB",2020-01-12T17:45:00Z,2020-01-12T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.06,40.29,54.36,98.34,30.13,83.62,111,42,0.23,0,27.2,63,11.4,30.3,5.4,240,1.8,8,990.6,8.7,2
6977,"Victoria, Kolkata - WBPCB",2020-01-12T23:45:00Z,2020-01-13T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.39,71.1,56.92,59.6,32.03,66.89,111,41,0.79,0,22.1,53,11.4,19.1,5.1,133,1.3,92,993.1,1.7,95
6977,"Victoria, Kolkata - WBPCB",2020-01-13T05:45:00Z,2020-01-13T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.23,33.09,59.23,31.07,61.09,79.0,131,39,0.2,1,32.4,41,15.8,29.1,7.6,97,13.1,76,992.6,6.1,95
6977,"Victoria, Kolkata - WBPCB",2020-01-13T11:45:00Z,2020-01-13T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.58,37.18,43.78,33.93,59.45,55.29,156,37,0.26,0,33.0,58,22.2,17.2,3.4,156,11.2,28,995.9,4.4,2
6977,"Victoria, Kolkata - WBPCB",2020-01-13T17:45:00Z,2020-01-13T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.21,12.52,83.9,86.89,34.56,76.08,134,37,0.85,1,26.7,86,12.5,23.6,8.7,331,8.8,85,1011.7,6.5,95
6977,"Victoria, Kolkata - WBPCB",2020-01-13T23:45:00Z,2020-01-14T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.61,66.04,108.3,91.8,73.91,87.77,106,41,0.78,0,16.2,84,20.2,34.5,8.2,201,3.7,37,1023.5,5.5,45
6977,"Victoria, Kolkata - WBPCB",2020-01-14T05:45:00Z,2020-01-14T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.73,40.49,30.06,84.2,20.02,24.08,162,33,0.48,0,15.2,54,19.7,22.3,3.1,101,9.9,30,1016.3,9.3,0
6977,"Victoria, Kolkata - WBPCB",2020-01-14T11:45:00Z,2020-01-14T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.06,47.51,51.82,92.31,51.64,74.66,133,38,0.38,0,33.1,45,19.3,23.8,6.5,304,4.7,51,998.9,2.9,1
6977,"Victoria, Kolkata - WBPCB",2020-01-14T17:45:00Z,2020-01-14T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.37,78.94,91.64,103.06,43.04,26.31,144,38,0.5,0,23.6,88,20.2,20.0,9.4,320,12.1,13,1007.4,8.1,80
6977,"Victoria, Kolkata - WBPCB",2020-01-14T23:45:00Z,2020-01-15T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.09,59.67,104.28,94.99,13.9,73.41,85,47,0.86,0,16.3,49,12.8,22.6,4.1,358,9.1,4,999.6,7.6,80
6977,"Victoria, Kolkata - WBPCB",2020-01-15T05:45:00Z,2020-01-15T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.89,70.68,117.39,71.45,76.79,100.07,150,38,0.68,0,27.4,44,19.2,22.6,1.6,109,13.6,95,1012.9,7.5,3
6977,"Victoria, Kolkata - WBPCB",2020-01-15T11:45:00Z,2020-01-15T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.58,20.35,60.53,54.19,12.57,43.09,164,32,0.46,0,17.1,42,17.3,33.5,3.7,20,8.8,11,1015.8,1.4,0
6977,"Victoria, Kolkata - WBPCB",2020-01-15T17:45:00Z,2020-01-15T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.29,77.08,117.18,69.08,26.03,74.48,121,40,0.97,0,32.4,86,21.9,26.7,4.8,207,13.4,29,992.3,8.2,2
6977,"Victoria, Kolkata - WBPCB",2020-01-15T23:45:00Z,2020-01-16T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.31,10.73,90.98,67.45,46.7,55.6,93,45,0.71,0,24.3,42,21.4,24.8,3.8,97,10.7,7,1016.2,5.5,0
6977,"Victoria, Kolkata - WBPCB",2020-01-16T05:45:00Z,2020-01-16T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.41,39.25,41.25,55.24,40.58,80.6,155,36,0.25,0,20.3,53,19.8,19.0,5.8,316,4.1,57,991.8,1.9,51
6977,"Victoria, Kolkata - WBPCB",2020-01-16T11:45:00Z,2020-01-16T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.49,75.85,103.38,92.49,76.14,94.33,140,36,0.62,0,19.4,72,19.4,20.5,2.5,130,13.0,80,992.9,9.8,51
6977,"Victoria, Kolkata - WBPCB",2020-01-16T17:45:00Z,2020-01-16T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.4,32.13,34.41,94.23,64.07,50.33,106,46,0.88,0,19.5,51,11.6,15.7,4.9,135,13.8,82,1013.7,5.0,0
6977,"Victoria, Kolkata - WBPCB",2020-01-16T23:45:00Z,2020-01-17T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.27,70.57,82.8,101.8,53.14,69.21,91,48,0.44,0,21.6,65,12.5,28.6,4.4,342,14.6,86,999.6,8.1,51
6977,"Victoria, Kolkata - WBPCB",2020-01-17T05:45:00Z,2020-01-17T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.25,40.84,41.9,69.81,50.66,27.97,142,37,0.74,0,32.1,55,21.1,16.3,7.6,138,3.6,55,996.1,7.7,51
6977,"Victoria, Kolkata - WBPCB",2020-01-17T11:45:00Z,2020-01-17T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.09,13.52,58.26,92.12,21.58,72.43,160,36,0.16,0,28.5,62,18.4,16.9,2.5,114,1.2,32,1021.4,1.7,51
6977,"Victoria, Kolkata - WBPCB",2020-01-17T17:45:00Z,2020-01-17T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.06,64.25,29.24,55.88,20.92,94.7,108,41,0.78,0,30.6,59,10.4,34.0,2.5,198,10.5,49,1024.0,0.3,51
6977,"Victoria, Kolkata - WBPCB",2020-01-17T23:45:00Z,2020-01-18T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.33,61.83,24.47,47.6,27.03,74.51,98,43,0.34,0,30.9,51,21.3,21.1,8.0,166,12.3,62,1004.5,7.5,3
6977,"Victoria, Kolkata - WBPCB",2020-01-18T05:45:00Z,2020-01-18T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.39,59.49,101.08,54.18,51.19,74.79,148,35,0.51,0,33.0,68,13.6,31.9,6.0,232,8.0,26,1005.8,4.4,45
6977,"Victoria, Kolkata - WBPCB",2020-01-18T11:45:00Z,2020-01-18T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.02,57.66,92.48,25.13,31.6,40.25,164,34,0.73,0,16.7,63,20.7,23.3,3.3,312,7.1,29,1012.5,2.5,3
6977,"Victoria, Kolkata - WBPCB",2020-01-18T17:45:00Z,2020-01-18T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.34,48.15,65.36,114.96,19.21,88.27,134,39,0.18,0,19.6,42,20.0,32.5,9.8,241,3.9,97,1019.4,4.3,61
6977,"Victoria, Kolkata - WBPCB",2020-01-18T23:45:00Z,2020-01-19T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.55,33.75,28.52,81.4,36.37,58.62,88,44,0.37,0,24.8,76,11.8,24.0,9.0,130,14.8,65,1007.3,0.3,3
6977,"Victoria, Kolkata - WBPCB",2020-01-19T05:45:00Z,2020-01-19T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.5,36.93,119.66,115.38,48.11,22.42,150,37,0.63,0,25.1,47,15.1,28.5,9.0,14,10.5,86,993.7,3.4,51
6977,"Victoria, Kolkata - WBPCB",2020-01-19T11:45:00Z,2020-01-19T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.42,41.58,34.8,87.68,29.15,90.1,136,36,0.95,0,17.7,79,20.0,24.8,9.1,347,3.4,2,1007.4,2.5,0
6977,"Victoria, Kolkata - WBPCB",2020-01-19T17:45:00Z,2020-01-19T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,1.36,29.21,77.18,75.33,33.26,103.37,141,36,0.24,0,27.4,58,17.7,22.8,8.5,220,14.4,9,994.1,5.6,45
6977,"Victoria, Kolkata - WBPCB",2020-01-19T23:45:00Z,2020-01-20T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.96,66.33,79.59,72.43,34.13,26.27,107,45,0.18,0,28.3,67,13.7,16.7,6.8,356,10.9,38,1023.3,4.8,45
6977,"Victoria, Kolkata - WBPCB",2020-01-20T05:45:00Z,2020-01-20T11:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.38,40.86,40.88,106.3,60.43,81.31,135,36,0.41,0,19.4,50,12.3,22.0,3.0,153,4.2,23,1019.2,1.3,3
6977,"Victoria, Kolkata - WBPCB",2020-01-20T11:45:00Z,2020-01-20T17:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.73,16.52,106.24,48.39,74.06,106.03,170,36,0.65,0,34.1,69,23.1,27.0,2.0,349,3.4,97,1014.8,4.8,3
6977,"Victoria, Kolkata - WBPCB",2020-01-20T17:45:00Z,2020-01-20T23:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.44,45.6,119.59,71.8,76.28,42.56,133,37,0.82,1,29.5,44,15.9,25.3,6.0,108,6.3,51,992.0,1.5,3
6977,"Victoria, Kolkata - WBPCB",2020-01-20T23:45:00Z,2020-01-21T05:30:00+05:30,Asia/Kolkata,22.5448,88.3426,IN,West Bengal Pollution Control Board,CPCB,0.72,40.22,25.35,29.15,12.42,117.14,107,45,0.83,0,32.8,58,19.0,25.3,4.5,332,9.1,85,1002.2,8.9,3
