location_id,location_name,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,owner_name,provider,co,no2,pm25,pm10,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),precipitation (mm),weather_code (wmo code)
6976,"Deonar, Mumbai - MPCB",2020-01-03T11:45:00Z,2020-01-03T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.37,26.97,67.85,84.06,24.49,83.39,226,28,0.17,1,32.0,63,21.2,21.5,1.0,85,3.6,92,1018.5,7.2,1
6976,"Deonar, Mumbai - MPCB",2020-01-03T17:45:00Z,2020-01-03T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.56,60.03,110.46,60.4,41.5,52.33,178,32,0.57,1,28.1,40,19.9,23.8,1.8,290,11.0,14,1008.7,1.6,0
6976,"Deonar, Mumbai - MPCB",2020-01-03T23:45:00Z,2020-01-04T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.98,27.47,20.56,36.11,45.22,70.28,144,40,0.84,0,28.9,80,13.1,34.7,4.7,216,4.7,44,1018.8,8.4,2
6976,"Deonar, Mumbai - MPCB",2020-01-04T05:45:00Z,2020-01-04T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.87,55.43,29.88,87.25,73.45,29.74,197,27,0.98,0,30.1,66,17.5,15.7,3.3,216,11.8,33,1020.6,1.6,45
6976,"Deonar, Mumbai - MPCB",2020-01-04T11:45:00Z,2020-01-04T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.32,72.72,37.03,48.13,39.99,100.55,211,25,0.3,0,24.0,43,10.1,22.6,6.6,63,4.1,67,1019.7,7.7,45
6976,"Deonar, Mumbai - MPCB",2020-01-04T17:45:00Z,2020-01-04T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.72,58.3,30.81,21.07,68.12,86.86,173,36,0.65,1,31.5,87,18.4,35.0,5.9,10,4.7,20,1003.7,8.9,51
6976,"Deonar, Mumbai - MPCB",2020-01-04T23:45:00Z,2020-01-05T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.11,19.92,113.5,85.82,62.13,62.81,158,33,0.27,0,15.9,75,10.0,16.2,4.5,157,8.3,49,1020.5,2.3,2
6976,"Deonar, Mumbai - MPCB",2020-01-05T05:45:00Z,2020-01-05T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.25,47.89,100.72,27.6,48.16,113.62,192,29,0.87,0,25.0,52,11.3,16.8,3.7,338,4.6,65,1019.5,5.8,61
6976,"Deonar, Mumbai - MPCB",2020-01-05T11:45:00Z,2020-01-05T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.19,25.39,81.35,50.52,63.03,20.83,206,28,0.86,0,26.3,49,14.1,19.8,6.3,272,11.4,38,1009.9,1.5,51
6976,"Deonar, Mumbai - MPCB",2020-01-05T17:45:00Z,2020-01-05T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.46,52.49,99.68,78.73,47.73,76.25,188,31,0.51,0,21.6,69,12.9,23.0,1.7,160,4.9,16,1018.2,0.6,95
6976,"Deonar, Mumbai - MPCB",2020-01-05T23:45:00Z,2020-01-06T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.08,30.29,43.2,34.59,48.58,44.09,138,37,0.67,0,30.9,75,14.3,30.7,5.1,13,9.2,27,1009.5,5.6,1
6976,"Deonar, Mumbai - MPCB",2020-01-06T05:45:00Z,2020-01-06T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.34,38.88,111.16,61.77,21.18,40.92,227,24,0.23,0,27.3,64,12.4,28.8,8.9,234,4.0,25,998.6,10.0,95
6976,"Deonar, Mumbai - MPCB",2020-01-06T11:45:00Z,2020-01-06T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.29,13.84,55.03,34.61,29.23,67.61,206,31,0.63,0,33.0,65,11.4,19.7,9.2,290,10.0,98,1003.6,6.8,61
6976,"Deonar, Mumbai - MPCB",2020-01-06T17:45:00Z,2020-01-06T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.53,25.01,86.05,99.87,76.31,106.84,182,30,0.47,0,21.1,48,19.4,26.7,8.4,155,1.4,45,993.7,3.6,95
6976,"Deonar, Mumbai - MPCB",2020-01-06T23:45:00Z,2020-01-07T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.82,50.85,64.86,43.06,40.91,24.27,139,36,0.23,0,17.1,81,22.9,19.7,2.3,115,5.9,61,1016.0,9.5,61
6976,"Deonar, Mumbai - MPCB",2020-01-07T05:45:00Z,2020-01-07T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.7,21.81,42.55,87.06,30.9,34.56,222,24,0.26,0,34.6,84,24.3,26.9,7.9,228,3.0,47,1008.4,6.4,0
6976,"Deonar, Mumbai - MPCB",2020-01-07T11:45:00Z,2020-01-07T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.18,44.88,94.64,42.68,15.93,42.23,207,25,0.23,0,24.2,54,24.1,28.3,5.1,84,8.0,3,1019.1,2.4,95
6976,"Deonar, Mumbai - MPCB",2020-01-07T17:45:00Z,2020-01-07T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.31,20.74,60.61,119.53,16.54,111.81,190,32,0.75,0,16.5,89,14.1,30.3,4.2,137,8.4,10,1015.2,8.3,51
6976,"Deonar, Mumbai - MPCB",2020-01-07T23:45:00Z,2020-01-08T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.25,30.19,114.34,28.29,39.11,64.48,149,38,0.74,1,17.1,58,16.2,21.3,7.3,68,2.2,93,994.5,6.9,0
6976,"Deonar, Mumbai - MPCB",2020-01-08T05:45:00Z,2020-01-08T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.24,16.01,24.36,73.04,41.42,102.61,190,30,0.91,1,19.4,46,13.7,18.9,3.4,88,4.1,51,1005.9,3.7,61
6976,"Deonar, Mumbai - MPCB",2020-01-08T11:45:00Z,2020-01-08T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.01,10.47,104.63,33.06,21.87,26.75,212,25,0.25,0,25.4,55,24.2,24.8,9.2,265,2.5,62,1015.3,1.5,0
6976,"Deonar, Mumbai - MPCB",2020-01-08T17:45:00Z,2020-01-08T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.34,46.03,82.8,27.58,56.3,79.07,175,30,0.48,0,30.3,45,17.4,16.2,7.4,85,14.4,76,1000.7,9.0,61
6976,"Deonar, Mumbai - MPCB",2020-01-08T23:45:00Z,2020-01-09T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.79,71.12,33.66,94.71,71.44,117.92,157,36,0.46,0,26.6,47,18.6,18.1,1.3,184,10.9,62,1017.2,6.5,2
6976,"Deonar, Mumbai - MPCB",2020-01-09T05:45:00Z,2020-01-09T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.33,15.78,79.36,63.91,15.88,65.31,224,24,0.52,0,26.3,63,16.9,21.0,4.7,342,7.4,64,1017.7,0.6,95
6976,"Deonar, Mumbai - MPCB",2020-01-09T11:45:00Z,2020-01-09T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.86,43.21,36.12,98.8,66.15,29.28,225,23,0.75,0,17.1,89,23.4,26.5,6.2,291,2.2,99,1022.4,9.9,3
6976,"Deonar, Mumbai - MPCB",2020-01-09T17:45:00Z,2020-01-09T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.98,31.27,81.07,53.48,52.73,108.26,167,33,0.27,0,16.2,88,12.5,32.5,9.2,97,4.8,87,1014.7,4.4,1
6976,"Deonar, Mumbai - MPCB",2020-01-09T23:45:00Z,2020-01-10T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.46,64.9,27.13,74.37,66.28,36.01,140,40,0.35,0,33.5,63,24.8,21.0,1.3,214,13.1,21,1002.2,1.9,95
6976,"Deonar, Mumbai - MPCB",2020-01-10T05:45:00Z,2020-01-10T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.03,70.43,106.03,117.43,68.33,67.42,203,31,0.67,0,28.4,76,14.1,34.8,9.3,74,14.9,49,1012.3,6.1,3
6976,"Deonar, Mumbai - MPCB",2020-01-10T11:45:00Z,2020-01-10T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.34,57.89,73.93,116.72,72.59,116.66,193,29,0.94,0,27.8,71,22.7,20.2,6.4,140,11.3,33,1014.7,1.3,80
6976,"Deonar, Mumbai - MPCB",2020-01-10T17:45:00Z,2020-01-10T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.55,43.14,75.23,106.43,24.45,55.2,192,30,0.86,0,15.2,75,11.7,31.0,8.2,293,2.3,19,1001.3,8.4,2
6976,"Deonar, Mumbai - MPCB",2020-01-10T23:45:00Z,2020-01-11T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.47,69.14,111.5,73.34,20.85,78.17,126,39,0.36,0,24.5,55,14.7,32.3,5.7,285,6.9,37,1016.8,8.2,95
6976,"Deonar, Mumbai - MPCB",2020-01-11T05:45:00Z,2020-01-11T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.09,75.42,79.99,82.68,57.6,37.5,199,29,0.98,0,19.0,86,21.7,32.9,4.9,197,14.6,78,1013.8,9.9,3
6976,"Deonar, Mumbai - MPCB",2020-01-11T11:45:00Z,2020-01-11T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.69,10.51,76.08,99.45,24.83,65.01,212,27,0.64,0,32.9,49,12.8,28.7,8.2,207,6.1,77,1014.2,1.1,2
6976,"Deonar, Mumbai - MPCB",2020-01-11T17:45:00Z,2020-01-11T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.35,28.63,70.94,22.53,42.91,117.26,184,29,0.99,0,17.3,79,12.1,30.6,2.6,104,10.6,90,1010.6,0.9,80
6976,"Deonar, Mumbai - MPCB",2020-01-11T23:45:00Z,2020-01-12T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.31,11.34,97.39,51.19,79.66,113.85,159,36,0.3,0,17.1,54,23.5,29.7,4.5,65,8.5,57,995.4,9.2,61
6976,"Deonar, Mumbai - MPCB",2020-01-12T05:45:00Z,2020-01-12T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.97,75.47,95.5,34.42,12.42,112.25,218,28,0.54,0,33.4,78,22.1,30.6,7.1,176,2.8,16,1020.4,2.4,61
6976,"Deonar, Mumbai - MPCB",2020-01-12T11:45:00Z,2020-01-12T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.24,21.62,39.56,68.95,21.36,24.14,207,26,0.66,0,32.9,69,22.6,26.0,2.0,91,10.6,99,997.7,7.1,80
6976,"Deonar, Mumbai - MPCB",2020-01-12T17:45:00Z,2020-01-12T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.95,52.29,84.12,30.4,71.86,27.06,167,36,0.55,0,25.3,79,15.3,17.5,8.2,346,10.3,16,1007.5,3.1,45
6976,"Deonar, Mumbai - MPCB",2020-01-12T23:45:00Z,2020-01-13T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.56,14.33,108.79,82.3,35.87,60.38,124,39,0.31,0,16.5,60,24.3,33.8,2.7,162,4.1,6,1013.8,9.0,95
6976,"Deonar, Mumbai - MPCB",2020-01-13T05:45:00Z,2020-01-13T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.07,40.68,116.78,22.87,54.04,77.63,190,29,0.83,1,24.1,87,17.1,15.5,5.2,156,13.2,60,994.0,9.6,1
6976,"Deonar, Mumbai - MPCB",2020-01-13T11:45:00Z,2020-01-13T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.18,51.61,58.41,55.9,37.33,43.85,205,26,0.22,0,18.1,89,13.8,30.3,2.8,7,12.5,45,1010.4,9.5,61
6976,"Deonar, Mumbai - MPCB",2020-01-13T17:45:00Z,2020-01-13T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.43,15.7,97.56,20.17,32.66,45.33,167,36,0.55,0,24.0,58,19.2,17.8,3.3,106,11.9,3,1023.4,3.9,61
6976,"Deonar, Mumbai - MPCB",2020-01-13T23:45:00Z,2020-01-14T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.45,58.51,61.75,34.76,43.77,38.64,144,38,0.55,0,21.4,59,24.2,20.3,2.9,0,3.3,27,1018.8,9.3,61
6976,"Deonar, Mumbai - MPCB",2020-01-14T05:45:00Z,2020-01-14T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.79,77.75,82.18,59.13,70.69,25.7,220,29,0.6,0,25.3,48,12.4,24.7,6.0,184,14.9,96,1017.0,8.7,3
6976,"Deonar, Mumbai - MPCB",2020-01-14T11:45:00Z,2020-01-14T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.16,53.14,73.1,46.52,45.07,76.93,193,28,0.95,0,21.4,46,11.0,16.3,8.8,121,4.5,77,1011.2,8.0,80
6976,"Deonar, Mumbai - MPCB",2020-01-14T17:45:00Z,2020-01-14T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.43,37.35,26.41,40.02,56.67,119.5,166,33,0.85,0,15.7,74,10.7,18.5,3.6,191,8.2,88,1012.2,6.9,45
6976,"Deonar, Mumbai - MPCB",2020-01-14T23:45:00Z,2020-01-15T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.92,55.28,75.73,62.84,74.82,96.77,134,40,0.64,1,27.5,69,10.0,33.4,6.3,63,8.8,79,1015.7,1.0,3
6976,"Deonar, Mumbai - MPCB",2020-01-15T05:45:00Z,2020-01-15T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.5,47.9,80.49,72.17,20.88,73.32,223,28,0.79,0,15.1,47,18.1,21.1,4.0,236,4.8,3,1012.8,4.8,3
6976,"Deonar, Mumbai - MPCB",2020-01-15T11:45:00Z,2020-01-15T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.35,47.82,70.66,116.75,47.51,75.14,227,25,0.93,0,19.6,67,12.8,15.5,5.9,66,7.4,59,1003.6,3.5,45
6976,"Deonar, Mumbai - MPCB",2020-01-15T17:45:00Z,2020-01-15T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.23,50.92,27.2,109.3,13.95,73.29,193,31,0.9,0,34.6,89,13.3,31.4,4.7,104,6.0,99,1001.6,2.2,0
6976,"Deonar, Mumbai - MPCB",2020-01-15T23:45:00Z,2020-01-16T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.94,46.63,117.33,21.3,50.97,119.86,133,41,0.9,0,16.8,46,17.6,31.2,7.5,228,14.2,42,992.4,9.6,0
6976,"Deonar, Mumbai - MPCB",2020-01-16T05:45:00Z,2020-01-16T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.8,36.68,111.49,81.75,20.41,99.34,191,28,0.31,0,34.2,47,11.2,34.4,4.2,30,9.9,50,993.1,6.2,51
6976,"Deonar, Mumbai - MPCB",2020-01-16T11:45:00Z,2020-01-16T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.62,18.76,66.41,109.04,51.06,50.19,209,26,0.25,0,22.0,62,21.2,31.9,5.1,358,4.0,26,1015.9,1.3,2
6976,"Deonar, Mumbai - MPCB",2020-01-16T17:45:00Z,2020-01-16T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.41,77.55,34.4,116.92,12.64,115.57,170,32,0.45,0,32.4,79,16.9,31.1,9.6,116,9.1,37,995.7,8.0,1
6976,"Deonar, Mumbai - MPCB",2020-01-16T23:45:00Z,2020-01-17T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.4,17.68,45.07,117.05,54.85,25.23,155,38,0.68,0,34.4,85,19.3,21.9,5.7,282,4.6,84,990.8,6.7,51
6976,"Deonar, Mumbai - MPCB",2020-01-17T05:45:00Z,2020-01-17T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.55,51.34,50.38,106.22,47.1,79.45,206,29,0.96,0,31.4,62,16.2,24.3,3.7,19,8.3,36,1000.8,4.3,3
6976,"Deonar, Mumbai - MPCB",2020-01-17T11:45:00Z,2020-01-17T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.25,40.95,30.59,90.74,53.17,88.61,212,30,0.3,0,20.0,69,22.8,30.7,5.0,261,9.0,54,994.8,2.2,51
6976,"Deonar, Mumbai - MPCB",2020-01-17T17:45:00Z,2020-01-17T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.52,56.28,32.29,86.9,14.73,107.83,166,33,0.49,0,15.6,69,18.3,20.0,2.0,101,10.3,24,1009.4,5.0,61
6976,"Deonar, Mumbai - MPCB",2020-01-17T23:45:00Z,2020-01-18T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.88,76.48,53.03,99.34,78.25,119.61,155,37,0.53,0,17.9,60,16.8,21.3,7.1,261,10.9,22,1006.8,6.5,51
6976,"Deonar, Mumbai - MPCB",2020-01-18T05:45:00Z,2020-01-18T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.55,50.29,115.45,54.48,22.92,100.53,209,29,0.66,0,16.2,67,13.6,25.6,9.9,130,10.2,1,1013.0,6.5,2
6976,"Deonar, Mumbai - MPCB",2020-01-18T11:45:00Z,2020-01-18T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.28,13.65,29.31,36.49,52.97,78.42,214,25,0.82,0,16.1,72,18.1,19.4,8.1,225,9.1,7,1002.8,9.5,95
6976,"Deonar, Mumbai - MPCB",2020-01-18T17:45:00Z,2020-01-18T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.73,45.35,105.96,22.3,55.25,87.45,188,28,0.91,0,19.2,53,16.1,31.6,5.2,162,4.9,56,1023.9,9.6,1
6976,"Deonar, Mumbai - MPCB",2020-01-18T23:45:00Z,2020-01-19T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.82,21.27,90.64,108.0,63.04,31.28,134,38,0.69,1,31.0,79,21.4,25.5,6.7,181,10.5,57,1012.2,2.1,2
6976,"Deonar, Mumbai - MPCB",2020-01-19T05:45:00Z,2020-01-19T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.16,66.74,30.9,39.67,41.71,26.01,222,24,0.27,0,30.0,52,14.9,35.0,3.0,20,2.7,83,1022.9,4.7,1
6976,"Deonar, Mumbai - MPCB",2020-01-19T11:45:00Z,2020-01-19T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.42,64.82,89.54,68.73,32.38,74.01,226,27,0.58,0,34.2,45,16.8,18.2,2.6,30,14.1,47,1024.5,5.8,1
6976,"Deonar, Mumbai - MPCB",2020-01-19T17:45:00Z,2020-01-19T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.74,12.44,30.03,96.52,24.63,79.19,164,32,0.87,1,23.2,83,18.7,28.6,9.0,157,1.9,91,1015.7,9.7,3
6976,"Deonar, Mumbai - MPCB",2020-01-19T23:45:00Z,2020-01-20T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.85,33.43,77.02,81.15,29.64,96.27,136,40,0.45,0,30.2,40,19.1,19.2,8.7,31,5.3,58,1006.2,1.1,80
6976,"Deonar, Mumbai - MPCB",2020-01-20T05:45:00Z,2020-01-20T11:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.73,18.5,47.04,118.6,48.31,20.44,196,27,0.5,0,18.4,45,18.1,21.4,3.0,112,6.3,2,998.6,8.2,1
6976,"Deonar, Mumbai - MPCB",2020-01-20T11:45:00Z,2020-01-20T17:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.29,28.39,54.4,97.73,11.08,80.96,223,24,0.95,1,30.7,48,14.7,20.7,7.5,44,8.0,29,997.7,1.8,61
6976,"Deonar, Mumbai - MPCB",2020-01-20T17:45:00Z,2020-01-20T23:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,1.47,48.93,34.72,45.07,11.43,36.67,186,29,0.61,0,20.2,85,19.0,25.6,2.2,146,2.7,88,1024.5,0.0,0
6976,"Deonar, Mumbai - MPCB",2020-01-20T23:45:00Z,2020-01-21T05:30:00+05:30,Asia/Kolkata,19.0617,72.9187,IN,Maharashtra Pollution Control Board,CPCB,0.48,50.78,87.7,61.83,67.63,34.09,145,39,0.17,0,27.5,85,22.3,32.1,4.9,227,9.9,59,1004.0,3.3,51
